MUN_INFE,Nome,year_notif,IPA,IPA_class
130380,São Gabriel da Cachoeira,2012,116.0191319,Alto
130390,São Paulo de Olivença,2012,135.6611684,Alto
130395,São Sebastião do Uatumã,2012,0.978560626,Baixo
130400,Silves,2012,0.81928839,Baixo
130406,Tabatinga,2012,92.48714181,Alto
130410,Tapauá,2012,87.75065631,Alto
130420,Tefé,2012,53.16393443,Alto
130423,Tonantins,2012,1.270501271,Baixo
130426,Uarini,2012,81.96721311,Alto
130430,Urucará,2012,0.354987575,Baixo
130440,Urucurituba,2012,0.107072113,Baixo
140002,Amajari,2012,56.96457327,Alto
140005,Alto Alegre,2012,14.04979049,Medio
140010,Boa Vista,2012,0.606144283,Baixo
140015,Bonfim,2012,41.56238827,Medio
140017,Cantá,2012,117.223091,Alto
140020,Caracaraí,2012,36.54240496,Medio
140023,Caroebe,2012,13.3254717,Medio
140028,Iracema,2012,25.30146425,Medio
140030,Mucajaí,2012,40.38361169,Medio
140040,Normandia,2012,18.90217856,Medio
140045,Pacaraima,2012,20.54231717,Medio
140047,Rorainópolis,2012,27.80520558,Medio
140050,São João da Baliza,2012,115.6201054,Alto
140060,São Luiz,2012,8.754305396,Baixo
140070,Uiramutã,2012,25.67320858,Medio
150010,Abaetetuba,2012,0.034622442,Baixo
150020,Acará,2012,0.24169409,Baixo
150030,Afuá,2012,61.40081942,Alto
150034,Água Azul do Norte,2012,0.196032306,Baixo
150040,Alenquer,2012,12.74147914,Medio
150050,Almeirim,2012,13.94392635,Medio
150060,Altamira,2012,20.63648711,Medio
150070,Anajás,2012,868.0191209,Alto
150080,Ananindeua,2012,0.033070082,Baixo
150085,Anapu,2012,85.48931384,Alto
150090,Augusto Corrêa,2012,0.072066878,Baixo
150095,Aurora do Pará,2012,0.834058602,Baixo
150100,Aveiro,2012,0.440279263,Baixo
150110,Bagre,2012,101.8977872,Alto
150120,Baião,2012,6.851233986,Baixo
150125,Bannach,2012,0.295945546,Baixo
150130,Barcarena,2012,0.037956066,Baixo
150140,Belém,2012,0.052466269,Baixo
150145,Belterra,2012,1.507931721,Baixo
150150,Benevides,2012,0.036980197,Baixo
150157,Bom Jesus do Tocantins,2012,1.279672404,Baixo
150160,Bonito,2012,0.070387837,Baixo
150170,Bragança,2012,0.008608519,Baixo
150172,Brasil Novo,2012,6.983962752,Baixo
150175,Brejo Grande do Araguaia,2012,0.137080192,Baixo
150178,Breu Branco,2012,6.42999946,Baixo
150180,Breves,2012,32.61270957,Medio
150190,Bujaru,2012,0.113636364,Baixo
150195,Cachoeira do Piriá,2012,5.221468405,Baixo
150200,Cachoeira do Arari,2012,0.709320471,Baixo
150210,Cametá,2012,23.82425991,Medio
150215,Canaã dos Carajás,2012,0.103089241,Baixo
150230,Capitão Poço,2012,0.076607806,Baixo
150240,Castanhal,2012,0.016761087,Baixo
150250,Chaves,2012,78.95347219,Alto
150260,Colares,2012,6.698564593,Baixo
150275,Concórdia do Pará,2012,0.61406202,Baixo
150276,Cumaru do Norte,2012,2.243359655,Baixo
150277,Curionópolis,2012,0.497017893,Baixo
150280,Curralinho,2012,89.85186675,Alto
150285,Curuá,2012,0.31466331,Baixo
150290,Curuçá,2012,1.829800411,Baixo
150293,Dom Eliseu,2012,0.11299435,Baixo
150295,Eldorado do Carajás,2012,0.062276195,Baixo
150307,Garrafão do Norte,2012,0.079500735,Baixo
150309,Goianésia do Pará,2012,58.38692314,Alto
150310,Gurupá,2012,0.867736875,Baixo
150320,Igarapé-Açu,2012,0.164771791,Baixo
150330,Igarapé-Miri,2012,0.135814206,Baixo
150340,Inhangapi,2012,0.096218609,Baixo
150345,Ipixuna do Pará,2012,27.59409723,Medio
150350,Irituia,2012,0.063508193,Baixo
150360,Itaituba,2012,178.9639253,Alto
150370,Itupiranga,2012,1.729599471,Baixo
150375,Jacareacanga,2012,434.967571,Alto
150380,Jacundá,2012,3.566508784,Baixo
150390,Juruti,2012,0.060623207,Baixo
150400,Limoeiro do Ajuru,2012,30.64303954,Medio
150410,Magalhães Barata,2012,11.73737621,Medio
150420,Marabá,2012,0.689703304,Baixo
150430,Maracanã,2012,6.175871991,Baixo
150440,Marapanim,2012,10.59873559,Medio
150442,Marituba,2012,0.052931991,Baixo
150445,Medicilândia,2012,8.077372728,Baixo
150450,Melgaço,2012,1.497595964,Baixo
150460,Mocajuba,2012,3.614544929,Baixo
150470,Moju,2012,13.8710966,Medio
150480,Monte Alegre,2012,0.089599312,Baixo
150490,Muaná,2012,11.96374282,Medio
150495,Nova Esperança do Piriá,2012,0.638820639,Baixo
150497,Nova Ipixuna,2012,3.119814139,Baixo
150500,Nova Timboteua,2012,0.071367399,Baixo
150503,Novo Progresso,2012,77.77026758,Alto
150506,Novo Repartimento,2012,6.619973582,Baixo
150510,Óbidos,2012,1.567429616,Baixo
150520,Oeiras do Pará,2012,243.2827699,Alto
150530,Oriximiná,2012,0.138508418,Baixo
150543,Ourilândia do Norte,2012,2.521803089,Baixo
150548,Pacajá,2012,71.61377059,Alto
150549,Palestina do Pará,2012,0.267916946,Baixo
150550,Paragominas,2012,6.887952022,Baixo
150553,Parauapebas,2012,0.132257638,Baixo
150560,Peixe-Boi,2012,0.127080951,Baixo
150565,Placas,2012,3.564992557,Baixo
150570,Ponta de Pedras,2012,26.93428772,Medio
150580,Portel,2012,32.50101278,Medio
150590,Porto de Moz,2012,11.28655465,Medio
150600,Prainha,2012,14.42455243,Medio
150610,Primavera,2012,0.096599691,Baixo
150611,Quatipuru,2012,0.079120184,Baixo
150613,Redenção,2012,0.116256539,Baixo
150616,Rio Maria,2012,0.056407942,Baixo
150618,Rondon do Pará,2012,2.081772004,Baixo
150619,Rurópolis,2012,0.330056345,Baixo
150620,Salinópolis,2012,0.263012546,Baixo
150630,Salvaterra,2012,0.238686271,Baixo
150635,Santa Bárbara do Pará,2012,0.277592716,Baixo
150640,Santa Cruz do Arari,2012,21.87827301,Medio
150650,Santa Izabel do Pará,2012,0.129201053,Baixo
150658,Santa Maria das Barreiras,2012,0.495867769,Baixo
150660,Santa Maria do Pará,2012,0.042817384,Baixo
150680,Santarém,2012,0.509843496,Baixo
150690,Santarém Novo,2012,1.600512164,Baixo
150700,Santo Antônio do Tauá,2012,0.072183925,Baixo
150710,São Caetano de Odivelas,2012,25.51647451,Medio
150715,São Domingos do Araguaia,2012,0.296585035,Baixo
150720,São Domingos do Capim,2012,0.529538309,Baixo
150730,São Félix do Xingu,2012,5.305039788,Baixo
150745,São Geraldo do Araguaia,2012,0.039561657,Baixo
150746,São João da Ponta,2012,1.100715465,Baixo
150747,São João de Pirabas,2012,0.426035503,Baixo
150750,São João do Araguaia,2012,1.354096141,Baixo
150760,São Miguel do Guamá,2012,0.112977329,Baixo
150770,São Sebastião da Boa Vista,2012,14.17960837,Medio
150780,Senador José Porfírio,2012,65.89668539,Alto
150790,Soure,2012,0.255743574,Baixo
150795,Tailândia,2012,0.982823981,Baixo
150796,Terra Alta,2012,0.094652153,Baixo
150797,Terra Santa,2012,0.057786767,Baixo
150800,Tomé-Açu,2012,3.505197362,Baixo
150803,Tracuateua,2012,0.035502538,Baixo
150805,Trairão,2012,11.21192857,Medio
150808,Tucumã,2012,0.057214784,Baixo
150810,Tucuruí,2012,14.47576278,Medio
150812,Ulianópolis,2012,0.149002746,Baixo
150815,Uruará,2012,3.219531826,Baixo
150820,Vigia,2012,0.305785461,Baixo
150830,Viseu,2012,1.129138728,Baixo
150835,Vitória do Xingu,2012,11.32321986,Medio
150840,Xinguara,2012,0.072495288,Baixo
160005,Serra do Navio,2012,127.1727173,Alto
160010,Amapá,2012,2.922196518,Baixo
160015,Pedra Branca do Amapari,2012,107.4275055,Alto
160020,Calçoene,2012,162.6886439,Alto
160021,Cutias,2012,12.21995927,Medio
160023,Ferreira Gomes,2012,80.28008468,Alto
160025,Itaubal,2012,2.012072435,Baixo
160027,Laranjal do Jari,2012,8.567725833,Baixo
160030,Macapá,2012,4.218464989,Baixo
160040,Mazagão,2012,150.4439699,Alto
160050,Oiapoque,2012,127.464106,Alto
160053,Porto Grande,2012,106.3914027,Alto
160055,Pracuúba,2012,7.709524994,Baixo
160060,Santana,2012,7.480341356,Baixo
160070,Tartarugalzinho,2012,48.33769145,Medio
160080,Vitória do Jari,2012,3.38123415,Baixo
170035,Aliança do Tocantins,2012,0.17873101,Baixo
170220,Araguatins,2012,0.031120655,Baixo
170255,Augustinópolis,2012,0.121943784,Baixo
171525,Novo Jardim,2012,0.399361022,Baixo
172120,Tocantinópolis,2012,0.04425562,Baixo
210015,Água Doce do Maranhão,2012,0.08,Baixo
210020,Alcântara,2012,1.851423282,Baixo
210040,Altamira do Maranhão,2012,0.087865741,Baixo
210047,Alto Alegre do Pindaré,2012,0.064123116,Baixo
210055,Amapá do Maranhão,2012,1.974783533,Baixo
210083,Apicum-Açu,2012,0.965126753,Baixo
210087,Araguanã,2012,0.208232109,Baixo
210095,Arame,2012,0.252135271,Baixo
210120,Bacabal,2012,0.049409556,Baixo
210197,Boa Vista do Gurupi,2012,4.059701493,Baixo
210200,Bom Jardim,2012,0.125817816,Baixo
210203,Bom Jesus das Selvas,2012,0.099144056,Baixo
210210,Brejo,2012,0.03,Baixo
210215,Brejo de Areia,2012,10.68117694,Medio
210232,Buriticupu,2012,0.074208199,Baixo
210260,Cândido Mendes,2012,3.485589429,Baixo
210290,Carutapera,2012,0.04441089,Baixo
210310,Cedral,2012,3.952188163,Baixo
210315,Centro do Guilherme,2012,0.834794223,Baixo
210317,Centro Novo do Maranhão,2012,1.554118414,Baixo
210330,Codó,2012,0.016795573,Baixo
210350,Colinas,2012,0.025230226,Baixo
210355,Conceição do Lago-Açu,2012,0.333577957,Baixo
210360,Coroatá,2012,0.015964495,Baixo
210370,Cururupu,2012,0.061563087,Baixo
210420,Fortuna,2012,0.856728615,Baixo
210430,Godofredo Viana,2012,0.929195317,Baixo
210440,Gonçalves Dias,2012,0.056996295,Baixo
210450,Governador Archer,2012,0.096413421,Baixo
210462,Governador Luiz Rocha,2012,0.670061646,Baixo
210465,Governador Newton Bello,2012,0.098367106,Baixo
210467,Governador Nunes Freire,2012,1.4611223,Baixo
210480,Grajaú,2012,0.015501473,Baixo
210490,Guimarães,2012,2.834041844,Baixo
210510,Icatu,2012,0.077827068,Baixo
210515,Igarapé do Meio,2012,0.07661661,Baixo
210530,Imperatriz,2012,0.003998992,Baixo
210542,Itinga do Maranhão,2012,0.07960199,Baixo
210560,Joselândia,2012,0.191228965,Baixo
210565,Junco do Maranhão,2012,0.26371308,Baixo
210570,Lago da Pedra,2012,0.105712715,Baixo
210632,Maracaçumé,2012,0.452556947,Baixo
210637,Maranhãozinho,2012,0.137703112,Baixo
210650,Matinha,2012,0.04487122,Baixo
210680,Mirinzal,2012,0.069434801,Baixo
210735,Nova Olinda do Maranhão,2012,0.152601862,Baixo
210740,Olho d'Água das Cunhãs,2012,0.318877551,Baixo
210745,Olinda Nova do Maranhão,2012,0.073297662,Baixo
210760,Palmeirândia,2012,0.052612196,Baixo
210770,Paraibano,2012,0.0489165,Baixo
210800,Pastos Bons,2012,0.16250474,Baixo
210810,Paulo Ramos,2012,0.097780385,Baixo
210820,Pedreiras,2012,0.02538651,Baixo
210825,Pedro do Rosário,2012,0.170546602,Baixo
210845,Peritoró,2012,0.091806289,Baixo
210850,Pindaré-Mirim,2012,0.063273118,Baixo
210860,Pinheiro,2012,0.213659101,Baixo
210910,Presidente Dutra,2012,0.021947151,Baixo
210920,Presidente Juscelino,2012,0.084054804,Baixo
210923,Presidente Médici,2012,0.15234613,Baixo
210927,Presidente Sarney,2012,3.053262467,Baixo
210960,Rosário,2012,0.049420544,Baixo
210980,Santa Helena,2012,4.385964912,Baixo
210990,Santa Inês,2012,0.038103464,Baixo
211000,Santa Luzia,2012,0.120091269,Baixo
211003,Santa Luzia do Paruá,2012,0.217060994,Baixo
211030,Santo Antônio dos Lopes,2012,0.069959424,Baixo
211100,São João Batista,2012,0.049820646,Baixo
211102,São João do Carú,2012,0.1919263,Baixo
211105,São João do Paraíso,2012,0.091894872,Baixo
211107,São João do Soter,2012,0.056811726,Baixo
211120,São José de Ribamar,2012,0.053662783,Baixo
211130,São Luís,2012,0.012504689,Baixo
211140,São Luís Gonzaga do Maranhão,2012,0.05061241,Baixo
211163,São Raimundo do Doca Bezerra,2012,0.173701581,Baixo
211172,Satubinha,2012,0.079365079,Baixo
211223,Trizidela do Vale,2012,0.051708982,Baixo
211227,Tufilândia,2012,0.35391966,Baixo
211240,Turiaçu,2012,7.776774532,Baixo
211245,Turilândia,2012,2.954334431,Baixo
211280,Viana,2012,0.019897726,Baixo
211290,Vitória do Mearim,2012,0.031657591,Baixo
211300,Vitorino Freire,2012,0.063073575,Baixo
211400,Zé Doca,2012,0.263397832,Baixo
510020,Água Boa,2012,0.091835798,Baixo
510025,Alta Floresta,2012,0.101022346,Baixo
510050,Alto Paraguai,2012,0.09718173,Baixo
510080,Apiacás,2012,3.839638622,Baixo
510140,Aripuanã,2012,5.841604632,Baixo
510190,Brasnorte,2012,0.555761393,Baixo
510263,Campo Novo do Parecis,2012,0.034390261,Baixo
510268,Campos de Júlio,2012,0.364033491,Baixo
510285,Castanheira,2012,0.120510966,Baixo
510300,Chapada dos Guimarães,2012,0.110296145,Baixo
510305,Cláudia,2012,0.089182199,Baixo
510320,Colíder,2012,0.256607647,Baixo
510325,Colniza,2012,31.34328358,Medio
510330,Comodoro,2012,0.160849284,Baixo
510335,Confresa,2012,0.038133008,Baixo
510340,Cuiabá,2012,0.017814864,Baixo
510410,Guarantã do Norte,2012,0.152332206,Baixo
510455,Itaúba,2012,0.455269747,Baixo
510510,Juara,2012,0.271903323,Baixo
510515,Juína,2012,0.101414736,Baixo
510558,Marcelândia,2012,0.171850833,Baixo
510560,Matupá,2012,0.06844627,Baixo
510590,Nobres,2012,0.066648894,Baixo
510615,Nova Bandeirantes,2012,1.376295337,Baixo
510618,Nova Lacerda,2012,0.885269122,Baixo
510622,Nova Mutum,2012,0.058183511,Baixo
510623,Nova Olímpia,2012,0.222000222,Baixo
510624,Nova Ubiratã,2012,0.10249052,Baixo
510626,Novo Mundo,2012,0.260247235,Baixo
510629,Paranaíta,2012,0.18606382,Baixo
510637,Pedra Preta,2012,0.062192922,Baixo
510642,Peixoto de Azevedo,2012,0.666328214,Baixo
510650,Poconé,2012,0.062635057,Baixo
510757,Rondolândia,2012,10.62380823,Medio
510760,Rondonópolis,2012,0.009885868,Baixo
510787,Sapezal,2012,0.152757269,Baixo
510790,Sinop,2012,1.826092079,Baixo
510795,Tangará da Serra,2012,0.011475128,Baixo
510805,Terra Nova do Norte,2012,0.09149968,Baixo
510880,Nova Guarita,2012,1.243781095,Baixo
150655,Santa Luzia do Pará,2012,0.051472102,Baixo
170270,Aurora do Tocantins,2012,0.285795942,Baixo
210005,Açailândia,2012,0.009396553,Baixo
210975,Santa Filomena do Maranhão,2012,0.138007176,Baixo
211190,Sucupira do Norte,2012,0.095657165,Baixo
510250,Cáceres,2012,0.011248974,Baixo
110001,Alta Floresta D'Oeste,2013,3.459266169,Baixo
110002,Ariquemes,2013,2.103309009,Baixo
110003,Cabixi,2013,0.307929176,Baixo
110004,Cacoal,2013,0.06987876,Baixo
110005,Cerejeiras,2013,0.0554293,Baixo
110006,Colorado do Oeste,2013,0.052110474,Baixo
110008,Costa Marques,2013,8.011102,Baixo
110009,Espigão D'Oeste,2013,0.063093473,Baixo
110010,Guajará-Mirim,2013,12.65269553,Medio
110011,Jaru,2013,0.377718222,Baixo
110012,Ji-Paraná,2013,0.179651008,Baixo
110013,Machadinho D'Oeste,2013,25.59425252,Medio
110014,Nova Brasilândia D'Oeste,2013,0.233350446,Baixo
110015,Ouro Preto do Oeste,2013,0.199506222,Baixo
110018,Pimenta Bueno,2013,0.162429952,Baixo
110020,Porto Velho,2013,23.81482581,Medio
110025,Presidente Médici,2013,0.217230742,Baixo
110026,Rio Crespo,2013,26.18657938,Medio
110028,Rolim de Moura,2013,0.126451939,Baixo
110029,Santa Luzia D'Oeste,2013,0.225047823,Baixo
110030,Vilhena,2013,0.13678799,Baixo
110032,São Miguel do Guaporé,2013,0.380260267,Baixo
110033,Nova Mamoré,2013,8.045144317,Baixo
110034,Alvorada D'Oeste,2013,1.092016783,Baixo
110037,Alto Alegre dos Parecis,2013,0.433933608,Baixo
110040,Alto Paraíso,2013,2.72367542,Baixo
110045,Buritis,2013,5.936260429,Baixo
110060,Cacaulândia,2013,0.797702616,Baixo
110070,Campo Novo de Rondônia,2013,9.541574001,Baixo
110080,Candeias do Jamari,2013,92.54342054,Alto
110090,Castanheiras,2013,0.542152345,Baixo
110092,Chupinguaia,2013,0.415110004,Baixo
110094,Cujubim,2013,33.23029366,Medio
110100,Governador Jorge Teixeira,2013,1.423960509,Baixo
110110,Itapuã do Oeste,2013,18.94213849,Medio
110130,Mirante da Serra,2013,0.24059668,Baixo
110140,Monte Negro,2013,6.498938292,Baixo
110143,Nova União,2013,0.253710516,Baixo
110146,Pimenteiras do Oeste,2013,4.918032787,Baixo
110147,Primavera de Rondônia,2013,0.556018905,Baixo
110148,São Felipe D'Oeste,2013,0.321595112,Baixo
110149,São Francisco do Guaporé,2013,2.244730359,Baixo
110150,Seringueiras,2013,0.719712115,Baixo
110155,Teixeirópolis,2013,0.590551181,Baixo
