MUNIAT;SEXO;POP_TOTAL;IMIGRANTE;EMIGRANTE;MIGRANTE;SALDO;IEM;TX_IMIG;TX_EMIG;TX_MIG
CHAPADA DE AREIA;Fem;619;302,148745272035;20,4840695742951;322,632814846331;281,66467569774;0,873019304722295;0,0033092196404354;0,0488123982668878;0,0521216179073232
CHAPADA DE AREIA;Masc;715,999999999999;279,440818971451;45,063344674671;324,504163646122;234,37747429678;0,722263380732375;0,00629376322271942;0,0390280473423815;0,0453218105651009
CHAPADA DOS GUIMARÃES;Fem;8527,00000000009;1866,64864251223;1820,64785632811;3687,29649884034;46,0007861841191;0,0124754779548068;0,0213515639301993;0,0218910360327455;0,0432425999629447
CHAPADA DOS GUIMARÃES;Masc;9294,00000000008;1974,57481612955;1744,23776644271;3718,81258257226;230,337049686842;0,0619383323500321;0,0187673527699881;0,0212456941696744;0,0400130469396625
CHAPADINHA;Fem;37106,9999999998;3203,21409885603;6199,60208863373;9402,81618748975;-2996,3879897777;-0,318669208248942;0,0167073654260214;0,00863237151711551;0,0253397369431369
CHAPADINHA;Masc;36242,9999999998;2766,29115099418;6413,17549972795;9179,46665072213;-3646,88434873377;-0,397287172283248;0,0176949355730155;0,00763262188834864;0,0253275574613641
CHAVES;Fem;9825,00000000001;569,906310281907;1655,75310022731;2225,65941050922;-1085,8467899454;-0,487876440042085;0,0168524488572754;0,00580057313264027;0,0226530219899157
CHAVES;Masc;11180;460,129826266215;1611,50722776715;2071,63705403337;-1151,37740150094;-0,555781428633586;0,0144141970283288;0,00411565139773002;0,0185298484260588
CHUPINGUAIA;Fem;3886,00000000002;1808,08727895558;668,018783379304;2476,10606233488;1140,06849557628;0,460427973146364;0,017190395866683;0,0465282367204213;0,0637186325871043
CHUPINGUAIA;Masc;4415,00000000002;1950,7269016361;703,856586075155;2654,58348771125;1246,87031556094;0,469704690522271;0,015942391530581;0,0441840747822444;0,0601264663128254
CIDELÂNDIA;Fem;6670,00000000002;1558,37634390474;1097,96324050119;2656,33958440593;460,413103403552;0,173326146290335;0,0164612179985186;0,0233639631769826;0,0398251811755012
CIDELÂNDIA;Masc;7011;1495,61116588678;1286,44980961893;2782,06097550571;209,161356267844;0,0751821610343475;0,0183490202484515;0,0213323515316899;0,0396813717801414
CLÁUDIA;Fem;5299,99999999994;1572,39423140307;1399,97736421414;2972,37159561722;172,416867188933;0,0580064980580366;0,0264146672493237;0,0296678156868508;0,0560824829361745
CLÁUDIA;Masc;5727,99999999995;1807,48772646987;1328,48920012827;3135,97692659814;478,998526341596;0,15274300084255;0,0231928980469324;0,0315553024872536;0,054748200534186
COARI;Fem;36488,9999999998;3084,1415359809;3064,11738703458;6148,25892301548;20,0241489463133;0,00325688120767891;0,00839737287137109;0,00845225009175618;0,0168496229631273
COARI;Masc;39475,9999999997;3171,26424037656;2513,43485308532;5684,69909346188;657,829387291242;0,115719297798511;0,00636699476412336;0,00803339811626452;0,0144003928803879
COCALINHO;Fem;2593;981,460162926156;836,545825387278;1818,00598831343;144,914337538878;0,079710594173188;0,0322616978552749;0,037850372654306;0,0701120705095809
COCALINHO;Masc;2897,00000000001;1133,23120091453;711,853207373742;1845,08440828828;421,377993540791;0,228378708121929;0,0245720817181133;0,0391174042428212;0,0636894859609345
CODAJÁS;Fem;11098,9999999998;869,591268065236;1724,82003490256;2594,4113029678;-855,228766837325;-0,329642707715239;0,015540319262119;0,00783486141152581;0,0233751806736448
CODAJÁS;Masc;12106,9999999998;875,6641033623;1657,07370423288;2532,73780759518;-781,409600870584;-0,30852368473645;0,0136869059571562;0,00723270920428108;0,0209196151614373
CODÓ;Fem;60634,9999999995;5217,92960193145;11416,8244555775;16634,754057509;-6198,89485364609;-0,372647219923753;0,0188287696142123;0,00860547472900386;0,0274342443432162
CODÓ;Masc;57402,9999999995;5089,34272236929;11750,7146238426;16840,0573462119;-6661,37190147331;-0,395567055653273;0,0204705583747238;0,00886598735670493;0,0293365457314287
COELHO NETO;Fem;23747,9999999999;2488,88272571611;4115,11653385071;6603,99925956682;-1626,2338081346;-0,246249847132974;0,017328265680692;0,0104803887725961;0,0278086544532881
COELHO NETO;Masc;23001,9999999999;2096,41572103165;4877,09474688944;6973,51046792109;-2780,67902585779;-0,39874881362109;0,0212029160372553;0,00911405843418686;0,0303169744714422
COLARES;Fem;5502,00000000001;816,998738299659;700,567440430854;1517,56617873051;116,431297868806;0,076722385817931;0,0127329596588668;0,0148491228335089;0,0275820824923757
COLARES;Masc;5879,00000000001;689,382746515903;611,119662701287;1300,50240921719;78,2630838146161;0,060179114825112;0,0103949593927757;0,0117261906194234;0,0221211500121992
COLINAS;Fem;19737;1895,54792468214;4088,77106889034;5984,31899357248;-2193,2231442082;-0,366495025844019;0,0207162743521829;0,00960403265279496;0,0303203070049779
COLINAS;Masc;19395,0000000001;1885,97409165766;4024,53821612592;5910,51230778358;-2138,56412446826;-0,36182381714221;0,0207503903899248;0,00972402212764965;0,0304744125175744
COLINAS DO TOCANTINS;Fem;15550;3462,94498078345;4661,50135054466;8124,4463313281;-1198,55636976121;-0,147524683022342;0,0299775006465895;0,0222697426416942;0,0522472432882837
COLINAS DO TOCANTINS;Masc;15288;3525,81290697343;4844,95794325529;8370,77085022872;-1319,14503628186;-0,157589433504301;0,0316912476665051;0,0230626171309095;0,0547538647974146
COLMÉIA;Fem;4243,00000000004;638,026037102986;1360,9586803488;1998,98471745179;-722,932643245815;-0,361649910044023;0,0320753872342396;0,0150371444049724;0,047112531639212
COLMÉIA;Masc;4368,00000000004;680,537391475629;1433,56853278496;2114,10592426059;-753,031141309329;-0,356193666867805;0,0328197924172377;0,0155800684861635;0,0483998609034012
COLNIZA;Fem;12297,0000000002;7151,14882134099;2217,65163168043;9368,80045302142;4933,49718966056;0,526587924932217;0,0180340866201545;0,0581536051178407;0,0761876917379952
COLNIZA;Masc;14084,0000000002;8010,54418231341;2497,43887459104;10507,9830569044;5513,10530772236;0,524658754954871;0,0177324543779537;0,0568769112632297;0,0746093656411834
COLORADO DO OESTE;Fem;9260,99999999984;1749,39588889833;3525,11585364317;5274,5117425415;-1775,71996474484;-0,336660538723005;0,038064095169455;0,018889924294335;0,05695401946379
COLORADO DO OESTE;Masc;9329,99999999984;1642,11158654737;3707,92779378537;5350,03938033274;-2065,816207238;-0,386131028274696;0,0397419913589007;0,0176003385482036;0,0573423299071043
COLÍDER;Fem;15213,9999999999;3284,60238973334;4288,71002984569;7573,31241957903;-1004,10764011235;-0,132585001711597;0,0281892337968037;0,0215893413286011;0,0497785751254048
COLÍDER;Masc;15551,9999999999;2883,00800418596;4610,27517659471;7493,28318078067;-1727,26717240875;-0,230508727714838;0,0296442591087624;0,0185378601092205;0,048182119217983
COMBINADO;Fem;2295;357,291094122651;647,289923784977;1004,58101790763;-289,998829662325;-0,288676397913972;0,0282043539775589;0,0155682393953225;0,0437725933728814
COMBINADO;Masc;2374;382,460000310818;560,288167614431;942,748167925249;-177,828167303612;-0,188627433448072;0,0236010180124023;0,0161103622708854;0,0397113802832876
COMODORO;Fem;8802,00000000002;2890,28751522019;2550,11108145968;5440,39859667987;340,176433760518;0,0625278511703387;0,0289719504823866;0,0328367134199067;0,0618086639022934
COMODORO;Masc;9376;3147,37547016335;2623,94799445204;5771,32346461539;523,427475711314;0,0906945311453265;0,0279857934561864;0,0335684243831415;0,0615542178393279
CONCEIÇÃO DO ARAGUAIA;Fem;22248,0000000004;3659,25506392506;6897,26832831427;10556,5233922393;-3238,01326438921;-0,306731027259377;0,0310017454526885;0,0164475686080771;0,0474493140607656
CONCEIÇÃO DO ARAGUAIA;Masc;23309,0000000004;4056,86865363221;6870,70195549385;10927,5706091261;-2813,83330186163;-0,257498523918179;0,0294766054120456;0,0174047305917548;0,0468813360038005
CONCEIÇÃO DO LAGO-AÇU;Fem;6954,99999999999;1028,47202321188;727,937058533402;1756,40908174528;300,53496467848;0,171107612572721;0,0104663847380791;0,0147875201036935;0,0252539048417726
CONCEIÇÃO DO LAGO-AÇU;Masc;7481;968,022909454453;627,518092208687;1595,54100166314;340,504817245765;0,213410258270289;0,00838815789611933;0,0129397528332369;0,0213279107293562
CONCEIÇÃO DO TOCANTINS;Fem;2050;;;;;;;;
CONCEIÇÃO DO TOCANTINS;Masc;2132;;;;;;;;
CONCÓRDIA DO PARÁ;Fem;13626;1972,08783546474;2437,19536172259;4409,28319718734;-465,107526257851;-0,105483704597278;0,0178863596192763;0,0144729769225359;0,0323593365418122
CONCÓRDIA DO PARÁ;Masc;14590;1989,3260435982;2234,66390694197;4223,98995054018;-245,337863343768;-0,0580820187113356;0,0153164078611513;0,0136348597916258;0,0289512676527771
CONFRESA;Fem;11777,0000000037;4273,63619145241;2654,86363006569;6928,4998215181;1618,77256138671;0,233639691576412;0,0225427836466405;0,036287986681252;0,0588307703278925
CONFRESA;Masc;13347,000000004;4827,73044354932;2880,62462548501;7708,35506903433;1947,10581806431;0,252596799268646;0,0215825625645025;0,0361709031508795;0,057753465715382
CONQUISTA D'OESTE;Fem;1597;632,044902210691;397,173170403974;1029,21807261467;234,871731806718;0,228204049322648;0,0248699543145882;0,0395770132880833;0,0644469676026715
CONQUISTA D'OESTE;Masc;1788;722,768434916148;449,296911912495;1172,06534682864;273,471523003652;0,233324467567963;0,025128462634927;0,0404232905434086;0,0655517531783356
COROATÁ;Fem;31062,9999999995;2186,03717221646;6835,88704675829;9021,92421897474;-4649,84987454183;-0,515394472585167;0,0220065255988101;0,00703743093782471;0,0290439565366348
COROATÁ;Masc;30661,9999999995;2163,73800538177;6491,44131786182;8655,17932324359;-4327,70331248005;-0,500013130965173;0,0211709650964123;0,0070567412607847;0,028227706357197
CORUMBIARA;Fem;4071,99999999998;1169,09399567609;989,545454694541;2158,63945037063;179,548540981551;0,0831767162185064;0,0243012145062512;0,0287105598152284;0,0530117743214795
CORUMBIARA;Masc;4710,99999999999;1230,13826913061;810,901330517062;2041,03959964767;419,23693861355;0,205403627977585;0,0172129342075369;0,0261120413740313;0,0433249755815682
COSTA MARQUES;Fem;6476,00000000005;1989,9993507651;1515,38895479028;3505,38830555538;474,610395974818;0,135394528253161;0,0234000765100412;0,0307288349407827;0,0541289114508239
COSTA MARQUES;Masc;7202,00000000006;2268,65091253864;1566,53106244332;3835,18197498196;702,119850095316;0,183073412076781;0,0217513338300932;0,0315002903712666;0,0532516242013597
COTRIGUAÇU;Fem;7006,00000000002;2449,82687775716;957,563397138961;3407,39027489612;1492,26348061819;0,437949093067624;0,0136677618775187;0,0349675546354146;0,0486353165129333
COTRIGUAÇU;Masc;7977,00000000003;2839,15180789505;935,367096712431;3774,51890460748;1903,78471118262;0,504378109978124;0,0117258003850122;0,0355917238046263;0,0473175241896385
COUTO MAGALHÃES;Fem;2371;805,903224993553;594,804611912381;1400,70783690593;211,098613081171;0,150708525731871;0,0250866559220743;0,0339900137070245;0,0590766696290988
COUTO MAGALHÃES;Masc;2638;869,037649373147;511,50410185013;1380,54175122328;357,533547523017;0,258980611927319;0,0193898446493605;0,03294304963507;0,0523328942844304
CRISTALÂNDIA;Fem;3535,00000000001;805,472241326521;1305,86783821646;2111,34007954298;-500,395596889943;-0,237003788133581;0,0369410986765619;0,0227856362468605;0,0597267349234224
CRISTALÂNDIA;Masc;3699,00000000001;866,947571377837;1213,7926264883;2080,74019786614;-346,845055110465;-0,166693110204804;0,0328140747901676;0,0234373498615257;0,0562514246516933
CRIXÁS DO TOCANTINS;Fem;743,000000000001;276,47749953809;131,055065652632;407,532565190722;145,422433885459;0,356836352003925;0,0176386360232344;0,0372109689822463;0,0548496050054807
CRIXÁS DO TOCANTINS;Masc;821,000000000001;253,77171561921;121,221696897941;374,993412517151;132,550018721269;0,353472925914949;0,0147651275149745;0,0309100749840694;0,0456752024990439
CRUZEIRO DO SUL;Fem;39287,0000000001;4549,82303170611;7776,97200685366;12326,7950385598;-3227,14897514755;-0,261799516017961;0,0197952808991617;0,0115809887028943;0,031376269602056
CRUZEIRO DO SUL;Masc;39219,9999999999;3914,71574678079;6888,23380188981;10802,9495486706;-2973,51805510902;-0,275250573161748;0,0175630642577507;0,00998142719729932;0,02754449145505
CUIABÁ;Fem;281893,999999995;37427,6753842513;49385,9277126839;86813,6030969352;-11958,2523284325;-0,137746296684404;0,0175193256020649;0,0132772160401612;0,0307965416422261
CUIABÁ;Masc;269203,999999993;35291,3938625053;50070,6352268598;85362,0290893651;-14779,2413643544;-0,173136012838708;0,0185995138359241;0,0131095354684575;0,0317090493043815
CUJUBIM;Fem;7397,99999999991;4540,11779922709;931,075710649267;5471,19350987635;3609,04208857782;0,659644386926351;0,0125855056859865;0,0613695295921485;0,0739550352781349
CUJUBIM;Masc;8455,99999999992;5191,85469290557;944,689706354031;6136,5443992596;4247,16498655154;0,692110202455958;0,0111718271801566;0,0613984708243333;0,0725702980044899
CUMARU DO NORTE;Fem;4384,99999999996;2171,78921919503;605,070761247862;2776,85998044289;1566,71845794716;0,564205062185845;0,0137986490592444;0,0495276902895107;0,0633263393487551
CUMARU DO NORTE;Masc;6080,99999999996;2924,42730401454;704,733974526203;3629,16127854074;2219,69332948834;0,61162708381504;0,0115891132137183;0,0480912235489979;0,0596803367627161
CURIONÓPOLIS;Fem;8622,00000000001;1575,50978373713;3045,27938281704;4620,78916655417;-1469,76959907991;-0,318077615338584;0,0353198722201002;0,0182731359746825;0,0535930081947827
CURIONÓPOLIS;Masc;9665,99999999997;1812,83892750492;2842,14135409461;4654,98028159953;-1029,30242658969;-0,221118536346625;0,0294034901106416;0,0187547995810565;0,0481582896916981
CURRALINHO;Fem;13490;1088,18075115418;1209,979859582;2298,16061073617;-121,799108427822;-0,0529985188410336;0,00896945781750928;0,0080665733962504;0,0170360312137597
CURRALINHO;Masc;15059;1002,37334039477;886,665189424823;1889,03852981959;115,708150969947;0,0612524038781768;0,00588794202420363;0,00665630745995599;0,0125442494841596
CURURUPU;Fem;16052,9999999999;1575,2629960973;4001,75727075036;5577,02026684766;-2426,49427465306;-0,435087942763494;0,0249284075920413;0,00981288853234479;0,0347412961243861
CURURUPU;Masc;16598,9999999999;1202,5875395955;3707,45301159924;4910,04055119474;-2504,86547200374;-0,510151687320432;0,0223353997927541;0,0072449396927255;0,0295803394854796
CURUÁ;Fem;5798,00000000012;1131,50038958005;353,547326207053;1485,0477157871;777,953063372992;0,523857284249392;0,00609774622640645;0,0195153568399452;0,0256131030663516
CURUÁ;Masc;6456,00000000014;1314,08280127396;342,225847195002;1656,30864846896;971,85695407896;0,586760779747973;0,0053008960222273;0,0203544423989147;0,025655338421142
CURUÇÁ;Fem;16726;3540,13918625735;2438,34017174791;5978,47935800526;1101,79901450944;0,184294190634633;0,0145781428419701;0,0211654859874289;0,0357436288293989
CURUÇÁ;Masc;17568;3526,59840941719;2147,81790644424;5674,41631586143;1378,78050297295;0,24298190795746;0,01222573944925;0,0200739891246425;0,0322997285738926
CURVELÂNDIA;Fem;2332;588,333267346423;381,587323170867;969,92059051729;206,745944175556;0,213157598876514;0,0163630927603288;0,0252286992858672;0,041591792046196
CURVELÂNDIA;Masc;2534;625,809189876372;545,718285018741;1171,52747489511;80,0909048576312;0,06836451263322;0,0215358439233915;0,0246964952595253;0,0462323391829168
CUTIAS;Fem;2272,00000000001;552,334596420851;253,788890836257;806,123487257108;298,545705584594;0,370347360303838;0,0111702856882155;0,0243105016030304;0,0354807872912459
CUTIAS;Masc;2424,00000000001;478,515754914007;297,608015142629;776,123770056636;180,907739771378;0,233091353146131;0,0122775583804715;0,0197407489650992;0,0320183073455707
CÁCERES;Fem;43843,9999999998;5533,41002714994;9278,52781092176;14811,9378380717;-3745,11778377182;-0,252844551787518;0,0211625942225203;0,0126206779197837;0,033783272142304
CÁCERES;Masc;44097,9999999999;5470,12842493714;9230,42341288333;14700,5518378205;-3760,29498794619;-0,255792777674644;0,0209316146149108;0,0124044818924603;0,0333360965073711
CÂNDIDO MENDES;Fem;8815,00000000001;1030,68177504496;1906,39171639332;2937,07349143828;-875,709941348366;-0,298157313360086;0,0216266785750802;0,0116923627344862;0,0333190413095664
CÂNDIDO MENDES;Masc;9690;978,165181572918;1799,3431262473;2777,50830782021;-821,177944674378;-0,295652741114153;0,018569072510292;0,0100945839171612;0,0286636564274532
DARCINÓPOLIS;Fem;2498;623,643866309185;333,430503397325;957,07436970651;290,21336291186;0,303229688410583;0,0133478984546567;0,0249657272341547;0,0383136256888114
DARCINÓPOLIS;Masc;2775;622,944446755458;339,344664799878;962,289111555336;283,599781955581;0,294713697318264;0,012228636569365;0,0224484485317282;0,0346770851010932
DAVINÓPOLIS;Fem;6308,00000000001;1157,59159425444;595,55933585819;1753,15093011264;562,032258396254;0,320584068800138;0,00944133379610319;0,0183511666812689;0,0277925004773721
DAVINÓPOLIS;Masc;6271,00000000002;1197,24647830996;749,078896625157;1946,32537493512;448,167581684807;0,230263442822219;0,0119451267202225;0,0190917952210167;0,0310369219412393
DENISE;Fem;4130;1149,7914919265;1092,28116364342;2242,07265556993;57,5103282830812;0,0256505194602903;0,0264474858025042;0,0278399876979783;0,0542874735004825
DENISE;Masc;4393,00000000001;1317,32723380332;1079,8050840703;2397,13231787363;237,522149733017;0,0990859569836805;0,0245801293892625;0,029986961843918;0,0545670912331806
DIAMANTINO;Fem;9829,00000000044;2754,06702530095;2810,17448559411;5564,24151089506;-56,1074602931667;-0,0100835774621403;0,0285906448834468;0,0280198089866805;0,0566104538701273
DIAMANTINO;Masc;10512,0000000006;2867,54434692256;2626,73655222927;5494,28089915184;240,807794693289;0,0438288101961555;0,0249879809002011;0,0272787704235389;0,05226675132374
DIANÓPOLIS;Fem;9433,00000000002;1841,41428725375;1913,63595090828;3755,05023816202;-72,221663654529;-0,0192332083657765;0,0202866103138797;0,0195209825851134;0,0398075928989931
DIANÓPOLIS;Masc;9679;1886,14188474444;1718,62804466708;3604,76992941152;167,513840077358;0,0464700503381931;0,0177562562730352;0,0194869499405356;0,0372432062135708
DIVINÓPOLIS DO TOCANTINS;Fem;3082,99999999995;792,641268752483;941,902556601232;1734,54382535371;-149,261287848749;-0,0860521859793951;0,0305514938891095;0,0257100638583359;0,0562615577474454
DIVINÓPOLIS DO TOCANTINS;Masc;3279,99999999994;880,18027622327;899,336665703916;1779,51694192719;-19,1563894806462;-0,0107649379611414;0,0274188007836564;0,0268347645190026;0,054253565302659
DOIS IRMÃOS DO TOCANTINS;Fem;3203;703,337575841631;943,449009505677;1646,78658534731;-240,111433664046;-0,145806041778878;0,0294551673276827;0,0219587129516588;0,0514138802793414
DOIS IRMÃOS DO TOCANTINS;Masc;3958,00000000001;820,993892496662;812,939281832016;1633,93317432868;8,05461066464579;0,00492958389681704;0,0205391430478023;0,0207426450858176;0,0412817881336199
DOM AQUINO;Fem;3948,99999999999;795,75915013996;991,013186423215;1786,77233656318;-195,254036283255;-0,109277512466318;0,0250952946675923;0,0201509027637367;0,045246197431329
DOM AQUINO;Masc;4221,99999999999;929,232554726181;944,426399275884;1873,65895400207;-15,1938445497027;-0,00810918364692209;0,0223691709918495;0,0220092978381379;0,0443784688299874
DOM ELISEU;Fem;24695;5174,11427440814;6006,46630347964;11180,5805778878;-832,352029071501;-0,0744462260499845;0,0243226009454531;0,0209520723806768;0,04527467332613
