mun;ano;group;ocup;n;p
110004;2008;Importado;Pecuária;2;2,29621125143513e-03
110004;2008;Importado;Doméstica;16;1,83696900114811e-02
110004;2008;Importado;Turismo;1;1,14810562571757e-03
110004;2008;Importado;Garimpagem;598;6,86567164179104e-01
110004;2008;Importado;Caça/Pesca;16;1,83696900114811e-02
110004;2008;Importado;Mineração;1;1,14810562571757e-03
110004;2008;Importado;Viajante;1;1,14810562571757e-03
110004;2008;Importado;Outros;198;2,27324913892078e-01
110004;2008;Importado;Ignorado;6;6,88863375430540e-03
110004;2009;Autóctone;Agricultura;1;1,66666666666667e-01
110004;2009;Autóctone;Doméstica;1;1,66666666666667e-01
110004;2009;Autóctone;Garimpagem;1;1,66666666666667e-01
110004;2009;Autóctone;Outros;3;5,00000000000000e-01
110004;2009;Importado;Agricultura;31;3,35497835497836e-02
110004;2009;Importado;Pecuária;4;4,32900432900433e-03
110004;2009;Importado;Doméstica;43;4,65367965367965e-02
110004;2009;Importado;Turismo;5;5,41125541125541e-03
110004;2009;Importado;Garimpagem;531;5,74675324675325e-01
110004;2009;Importado;Exploração Vegetal;2;2,16450216450216e-03
110004;2009;Importado;Caça/Pesca;12;1,29870129870130e-02
110004;2009;Importado;Construção de estradas/barragens;8;8,65800865800866e-03
110004;2009;Importado;Mineração;1;1,08225108225108e-03
110004;2009;Importado;Viajante;14;1,51515151515152e-02
110004;2009;Importado;Outros;228;2,46753246753247e-01
110004;2009;Importado;Ignorado;45;4,87012987012987e-02
110004;2010;Autóctone;Agricultura;1;3,33333333333333e-01
110004;2010;Autóctone;Outros;2;6,66666666666667e-01
110004;2010;Importado;Agricultura;24;3,20000000000000e-02
110004;2010;Importado;Doméstica;15;2,00000000000000e-02
110004;2010;Importado;Turismo;4;5,33333333333333e-03
110004;2010;Importado;Garimpagem;505;6,73333333333333e-01
110004;2010;Importado;Exploração Vegetal;1;1,33333333333333e-03
110004;2010;Importado;Caça/Pesca;19;2,53333333333333e-02
110004;2010;Importado;Construção de estradas/barragens;5;6,66666666666667e-03
110004;2010;Importado;Viajante;1;1,33333333333333e-03
110004;2010;Importado;Outros;157;2,09333333333333e-01
110004;2010;Importado;Ignorado;19;2,53333333333333e-02
110004;2010;NA;Garimpagem;3;1,00000000000000e+00
110004;2011;Autóctone;Agricultura;2;5,00000000000000e-01
110004;2011;Autóctone;Outros;2;5,00000000000000e-01
110004;2011;Importado;Agricultura;20;1,41843971631206e-01
110004;2011;Importado;Pecuária;3;2,12765957446809e-02
110004;2011;Importado;Doméstica;10;7,09219858156028e-02
110004;2011;Importado;Turismo;5;3,54609929078014e-02
110004;2011;Importado;Garimpagem;17;1,20567375886525e-01
110004;2011;Importado;Exploração Vegetal;2;1,41843971631206e-02
110004;2011;Importado;Caça/Pesca;8;5,67375886524823e-02
110004;2011;Importado;Construção de estradas/barragens;4;2,83687943262411e-02
110004;2011;Importado;Viajante;8;5,67375886524823e-02
110004;2011;Importado;Outros;62;4,39716312056738e-01
110004;2011;Importado;Ignorado;2;1,41843971631206e-02
110004;2011;NA;Garimpagem;4;8,00000000000000e-01
110004;2011;NA;Construção de estradas/barragens;1;2,00000000000000e-01
110004;2012;Autóctone;Agricultura;1;2,00000000000000e-01
110004;2012;Autóctone;Doméstica;2;4,00000000000000e-01
110004;2012;Autóctone;Outros;2;4,00000000000000e-01
110004;2012;Importado;Agricultura;11;1,61764705882353e-01
110004;2012;Importado;Pecuária;2;2,94117647058824e-02
110004;2012;Importado;Doméstica;9;1,32352941176471e-01
110004;2012;Importado;Turismo;4;5,88235294117647e-02
110004;2012;Importado;Garimpagem;3;4,41176470588235e-02
110004;2012;Importado;Exploração Vegetal;1;1,47058823529412e-02
110004;2012;Importado;Caça/Pesca;2;2,94117647058824e-02
110004;2012;Importado;Construção de estradas/barragens;3;4,41176470588235e-02
110004;2012;Importado;Mineração;1;1,47058823529412e-02
110004;2012;Importado;Viajante;9;1,32352941176471e-01
110004;2012;Importado;Outros;23;3,38235294117647e-01
110004;2012;NA;Outros;1;1,00000000000000e+00
110004;2013;Importado;Agricultura;12;1,96721311475410e-01
110004;2013;Importado;Pecuária;1;1,63934426229508e-02
110004;2013;Importado;Doméstica;2;3,27868852459016e-02
110004;2013;Importado;Garimpagem;4;6,55737704918033e-02
110004;2013;Importado;Exploração Vegetal;2;3,27868852459016e-02
110004;2013;Importado;Caça/Pesca;3;4,91803278688525e-02
110004;2013;Importado;Construção de estradas/barragens;1;1,63934426229508e-02
110004;2013;Importado;Mineração;1;1,63934426229508e-02
110004;2013;Importado;Viajante;9;1,47540983606557e-01
110004;2013;Importado;Outros;26;4,26229508196721e-01
110004;2013;NA;Garimpagem;2;1,00000000000000e+00
110004;2014;Autóctone;Agricultura;1;3,33333333333333e-01
110004;2014;Autóctone;Exploração Vegetal;1;3,33333333333333e-01
110004;2014;Autóctone;Outros;1;3,33333333333333e-01
110004;2014;Importado;Agricultura;16;2,62295081967213e-01
110004;2014;Importado;Pecuária;2;3,27868852459016e-02
110004;2014;Importado;Doméstica;2;3,27868852459016e-02
110004;2014;Importado;Turismo;1;1,63934426229508e-02
110004;2014;Importado;Garimpagem;2;3,27868852459016e-02
110004;2014;Importado;Exploração Vegetal;2;3,27868852459016e-02
110004;2014;Importado;Caça/Pesca;2;3,27868852459016e-02
110004;2014;Importado;Construção de estradas/barragens;2;3,27868852459016e-02
110004;2014;Importado;Viajante;6;9,83606557377049e-02
110004;2014;Importado;Outros;26;4,26229508196721e-01
110004;2015;Importado;Agricultura;11;1,46666666666667e-01
110004;2015;Importado;Pecuária;9;1,20000000000000e-01
110004;2015;Importado;Doméstica;2;2,66666666666667e-02
110004;2015;Importado;Garimpagem;1;1,33333333333333e-02
110004;2015;Importado;Exploração Vegetal;3;4,00000000000000e-02
110004;2015;Importado;Construção de estradas/barragens;1;1,33333333333333e-02
110004;2015;Importado;Viajante;2;2,66666666666667e-02
110004;2015;Importado;Outros;46;6,13333333333333e-01
110004;2016;Importado;Agricultura;5;1,28205128205128e-01
110004;2016;Importado;Pecuária;1;2,56410256410256e-02
110004;2016;Importado;Doméstica;1;2,56410256410256e-02
110004;2016;Importado;Caça/Pesca;4;1,02564102564103e-01
110004;2016;Importado;Viajante;4;1,02564102564103e-01
110004;2016;Importado;Outros;24;6,15384615384615e-01
110004;2017;Importado;Agricultura;2;8,00000000000000e-02
110004;2017;Importado;Caça/Pesca;1;4,00000000000000e-02
110004;2017;Importado;Construção de estradas/barragens;1;4,00000000000000e-02
110004;2017;Importado;Viajante;1;4,00000000000000e-02
110004;2017;Importado;Outros;19;7,60000000000000e-01
110004;2017;Importado;Ignorado;1;4,00000000000000e-02
110004;2017;NA;Outros;1;1,00000000000000e+00
110004;2018;Importado;Agricultura;1;3,57142857142857e-02
110004;2018;Importado;Garimpagem;2;7,14285714285714e-02
110004;2018;Importado;Exploração Vegetal;1;3,57142857142857e-02
110004;2018;Importado;Viajante;3;1,07142857142857e-01
110004;2018;Importado;Outros;21;7,50000000000000e-01
110004;2019;Importado;Agricultura;3;2,20588235294118e-02
110004;2019;Importado;Pecuária;3;2,20588235294118e-02
110004;2019;Importado;Doméstica;1;7,35294117647059e-03
110004;2019;Importado;Garimpagem;69;5,07352941176471e-01
110004;2019;Importado;Exploração Vegetal;2;1,47058823529412e-02
110004;2019;Importado;Caça/Pesca;2;1,47058823529412e-02
110004;2019;Importado;Construção de estradas/barragens;1;7,35294117647059e-03
110004;2019;Importado;Viajante;1;7,35294117647059e-03
110004;2019;Importado;Outros;52;3,82352941176471e-01
110004;2019;Importado;Ignorado;2;1,47058823529412e-02
110004;2020;Autóctone;Agricultura;1;5,00000000000000e-01
110004;2020;Autóctone;Outros;1;5,00000000000000e-01
110004;2020;Importado;Agricultura;5;5,88235294117647e-02
110004;2020;Importado;Pecuária;1;1,17647058823529e-02
110004;2020;Importado;Doméstica;5;5,88235294117647e-02
110004;2020;Importado;Turismo;2;2,35294117647059e-02
110004;2020;Importado;Garimpagem;38;4,47058823529412e-01
110004;2020;Importado;Caça/Pesca;3;3,52941176470588e-02
110004;2020;Importado;Viajante;1;1,17647058823529e-02
110004;2020;Importado;Outros;29;3,41176470588235e-01
110004;2020;Importado;Ignorado;1;1,17647058823529e-02
110005;2007;Autóctone;Ignorado;3;1,00000000000000e+00
110005;2007;Importado;Agricultura;18;1,60714285714286e-01
110005;2007;Importado;Pecuária;4;3,57142857142857e-02
110005;2007;Importado;Doméstica;2;1,78571428571429e-02
110005;2007;Importado;Viajante;3;2,67857142857143e-02
110005;2007;Importado;Outros;3;2,67857142857143e-02
110005;2007;Importado;Ignorado;82;7,32142857142857e-01
110005;2007;NA;Ignorado;2;1,00000000000000e+00
110005;2008;Autóctone;Agricultura;1;1,00000000000000e+00
110005;2008;Importado;Agricultura;21;3,68421052631579e-01
110005;2008;Importado;Pecuária;1;1,75438596491228e-02
110005;2008;Importado;Doméstica;12;2,10526315789474e-01
110005;2008;Importado;Caça/Pesca;1;1,75438596491228e-02
110005;2008;Importado;Outros;11;1,92982456140351e-01
110005;2008;Importado;Ignorado;11;1,92982456140351e-01
110005;2008;NA;Agricultura;3;6,00000000000000e-01
110005;2008;NA;Outros;1;2,00000000000000e-01
110005;2008;NA;Ignorado;1;2,00000000000000e-01
110005;2009;Importado;Agricultura;12;3,15789473684211e-01
110005;2009;Importado;Doméstica;2;5,26315789473684e-02
110005;2009;Importado;Garimpagem;2;5,26315789473684e-02
110005;2009;Importado;Outros;1;2,63157894736842e-02
110005;2009;Importado;Ignorado;21;5,52631578947368e-01
110005;2009;NA;Doméstica;1;1,66666666666667e-01
110005;2009;NA;Ignorado;5;8,33333333333333e-01
110005;2010;Importado;Agricultura;12;2,85714285714286e-01
110005;2010;Importado;Pecuária;3;7,14285714285714e-02
110005;2010;Importado;Doméstica;2;4,76190476190476e-02
110005;2010;Importado;Garimpagem;1;2,38095238095238e-02
110005;2010;Importado;Caça/Pesca;1;2,38095238095238e-02
110005;2010;Importado;Mineração;2;4,76190476190476e-02
110005;2010;Importado;Outros;3;7,14285714285714e-02
110005;2010;Importado;Ignorado;18;4,28571428571429e-01
110005;2010;NA;Ignorado;1;1,00000000000000e+00
110005;2011;Importado;Agricultura;2;1,53846153846154e-01
110005;2011;Importado;Pecuária;1;7,69230769230769e-02
110005;2011;Importado;Turismo;1;7,69230769230769e-02
110005;2011;Importado;Construção de estradas/barragens;1;7,69230769230769e-02
110005;2011;Importado;Viajante;1;7,69230769230769e-02
110005;2011;Importado;Outros;2;1,53846153846154e-01
110005;2011;Importado;Ignorado;5;3,84615384615385e-01
110005;2011;NA;Turismo;1;1,00000000000000e+00
110005;2012;Importado;Agricultura;9;4,73684210526316e-01
110005;2012;Importado;Pecuária;4;2,10526315789474e-01
110005;2012;Importado;Doméstica;1;5,26315789473684e-02
110005;2012;Importado;Caça/Pesca;1;5,26315789473684e-02
110005;2012;Importado;Viajante;2;1,05263157894737e-01
110005;2012;Importado;Ignorado;2;1,05263157894737e-01
110005;2012;NA;Outros;1;1,00000000000000e+00
110005;2013;Autóctone;Doméstica;1;1,00000000000000e+00
110005;2013;Importado;Agricultura;5;3,33333333333333e-01
110005;2013;Importado;Pecuária;1;6,66666666666667e-02
110005;2013;Importado;Doméstica;1;6,66666666666667e-02
110005;2013;Importado;Turismo;2;1,33333333333333e-01
110005;2013;Importado;Outros;2;1,33333333333333e-01
110005;2013;Importado;Ignorado;4;2,66666666666667e-01
110005;2014;Importado;Agricultura;3;3,33333333333333e-01
110005;2014;Importado;Turismo;3;3,33333333333333e-01
110005;2014;Importado;Outros;2;2,22222222222222e-01
110005;2014;Importado;Ignorado;1;1,11111111111111e-01
110005;2015;Importado;Agricultura;1;1,66666666666667e-01
110005;2015;Importado;Pecuária;1;1,66666666666667e-01
110005;2015;Importado;Turismo;1;1,66666666666667e-01
110005;2015;Importado;Exploração Vegetal;1;1,66666666666667e-01
110005;2015;Importado;Outros;1;1,66666666666667e-01
110005;2015;Importado;Ignorado;1;1,66666666666667e-01
110005;2016;Importado;Viajante;3;1,00000000000000e+00
110005;2017;Importado;Ignorado;2;1,00000000000000e+00
110005;2018;Importado;Agricultura;1;2,00000000000000e-01
110005;2018;Importado;Turismo;4;8,00000000000000e-01
110005;2019;Importado;Pecuária;1;5,26315789473684e-02
110005;2019;Importado;Doméstica;3;1,57894736842105e-01
110005;2019;Importado;Turismo;3;1,57894736842105e-01
110005;2019;Importado;Garimpagem;1;5,26315789473684e-02
110005;2019;Importado;Caça/Pesca;5;2,63157894736842e-01
110005;2019;Importado;Outros;6;3,15789473684211e-01
110005;2020;Importado;Agricultura;2;6,66666666666667e-01
110005;2020;Importado;Viajante;1;3,33333333333333e-01
110006;2007;Autóctone;Outros;1;1,00000000000000e+00
110006;2007;Importado;Agricultura;4;9,30232558139535e-02
110006;2007;Importado;Pecuária;14;3,25581395348837e-01
110006;2007;Importado;Doméstica;2;4,65116279069767e-02
110006;2007;Importado;Turismo;1;2,32558139534884e-02
110006;2007;Importado;Garimpagem;2;4,65116279069767e-02
110006;2007;Importado;Exploração Vegetal;1;2,32558139534884e-02
110006;2007;Importado;Caça/Pesca;1;2,32558139534884e-02
110006;2007;Importado;Mineração;1;2,32558139534884e-02
110006;2007;Importado;Viajante;3;6,97674418604651e-02
110006;2007;Importado;Outros;2;4,65116279069767e-02
110006;2007;Importado;Ignorado;12;2,79069767441860e-01
110006;2008;Importado;Agricultura;10;3,84615384615385e-01
110006;2008;Importado;Pecuária;4;1,53846153846154e-01
110006;2008;Importado;Doméstica;2;7,69230769230769e-02
110006;2008;Importado;Turismo;1;3,84615384615385e-02
110006;2008;Importado;Garimpagem;1;3,84615384615385e-02
110006;2008;Importado;Exploração Vegetal;2;7,69230769230769e-02
110006;2008;Importado;Viajante;4;1,53846153846154e-01
110006;2008;Importado;Ignorado;2;7,69230769230769e-02
110006;2009;Importado;Agricultura;1;6,25000000000000e-02
110006;2009;Importado;Pecuária;4;2,50000000000000e-01
110006;2009;Importado;Caça/Pesca;1;6,25000000000000e-02
110006;2009;Importado;Construção de estradas/barragens;2;1,25000000000000e-01
110006;2009;Importado;Mineração;1;6,25000000000000e-02
110006;2009;Importado;Viajante;1;6,25000000000000e-02
110006;2009;Importado;Outros;1;6,25000000000000e-02
110006;2009;Importado;Ignorado;5;3,12500000000000e-01
110006;2010;Importado;Agricultura;4;1,60000000000000e-01
110006;2010;Importado;Pecuária;2;8,00000000000000e-02
110006;2010;Importado;Garimpagem;1;4,00000000000000e-02
110006;2010;Importado;Exploração Vegetal;4;1,60000000000000e-01
110006;2010;Importado;Caça/Pesca;1;4,00000000000000e-02
110006;2010;Importado;Construção de estradas/barragens;1;4,00000000000000e-02
110006;2010;Importado;Viajante;4;1,60000000000000e-01
110006;2010;Importado;Ignorado;8;3,20000000000000e-01
110006;2011;Importado;Agricultura;2;1,53846153846154e-01
110006;2011;Importado;Pecuária;2;1,53846153846154e-01
110006;2011;Importado;Exploração Vegetal;3;2,30769230769231e-01
110006;2011;Importado;Viajante;2;1,53846153846154e-01
110006;2011;Importado;Ignorado;4;3,07692307692308e-01
110006;2012;Importado;Pecuária;1;1,00000000000000e+00
110006;2013;Importado;Construção de estradas/barragens;1;1,00000000000000e+00
110006;2013;NA;Caça/Pesca;1;1,00000000000000e+00
110006;2014;Importado;Viajante;1;2,00000000000000e-01
110006;2014;Importado;Outros;4;8,00000000000000e-01
110006;2015;Importado;Doméstica;1;1,00000000000000e+00
110006;2017;Autóctone;Viajante;1;1,00000000000000e+00
110006;2017;Importado;Outros;1;1,00000000000000e+00
110006;2017;NA;Viajante;1;1,00000000000000e+00
110006;2018;Autóctone;Viajante;1;1,00000000000000e+00
110006;2019;Importado;Agricultura;1;2,00000000000000e-01
110006;2019;Importado;Pecuária;1;2,00000000000000e-01
110006;2019;Importado;Caça/Pesca;1;2,00000000000000e-01
110006;2019;Importado;Viajante;1;2,00000000000000e-01
110006;2019;Importado;Outros;1;2,00000000000000e-01
110006;2020;Importado;Pecuária;1;5,00000000000000e-01
110006;2020;Importado;Garimpagem;1;5,00000000000000e-01
110007;2007;Autóctone;Outros;1;1,00000000000000e+00
110007;2007;Importado;Agricultura;6;1,00000000000000e+00
110007;2008;Importado;Agricultura;8;1,00000000000000e+00
110007;2009;Importado;Agricultura;3;7,50000000000000e-01
110007;2009;Importado;Pecuária;1;2,50000000000000e-01
110007;2010;Importado;Agricultura;8;1,00000000000000e+00
110007;2011;Importado;Doméstica;1;5,00000000000000e-01
110007;2011;Importado;Outros;1;5,00000000000000e-01
110007;2018;Autóctone;Agricultura;2;1,00000000000000e+00
110007;2018;Importado;Agricultura;2;1,00000000000000e+00
110007;2019;Importado;Turismo;1;3,33333333333333e-01
110007;2019;Importado;Outros;2;6,66666666666667e-01
110007;2020;Importado;Agricultura;1;5,00000000000000e-01
110007;2020;Importado;Outros;1;5,00000000000000e-01
110008;2007;Autóctone;Agricultura;95;1,92307692307692e-01
110008;2007;Autóctone;Pecuária;8;1,61943319838057e-02
110008;2007;Autóctone;Doméstica;46;9,31174089068826e-02
110008;2007;Autóctone;Turismo;1;2,02429149797571e-03
110008;2007;Autóctone;Exploração Vegetal;4;8,09716599190283e-03
110008;2007;Autóctone;Caça/Pesca;2;4,04858299595142e-03
110008;2007;Autóctone;Viajante;2;4,04858299595142e-03
110008;2007;Autóctone;Outros;74;1,49797570850202e-01
110008;2007;Autóctone;Ignorado;262;5,30364372469636e-01
110008;2007;Importado;Agricultura;16;2,07792207792208e-01
110008;2007;Importado;Pecuária;4;5,19480519480520e-02
110008;2007;Importado;Doméstica;4;5,19480519480520e-02
110008;2007;Importado;Turismo;1;1,29870129870130e-02
110008;2007;Importado;Garimpagem;1;1,29870129870130e-02
110008;2007;Importado;Exploração Vegetal;2;2,59740259740260e-02
110008;2007;Importado;Viajante;3;3,89610389610390e-02
110008;2007;Importado;Outros;3;3,89610389610390e-02
110008;2007;Importado;Ignorado;43;5,58441558441558e-01
110008;2007;NA;Doméstica;2;9,09090909090909e-02
110008;2007;NA;Outros;4;1,81818181818182e-01
110008;2007;NA;Ignorado;16;7,27272727272727e-01
110008;2008;Autóctone;Agricultura;53;1,88612099644128e-01
110008;2008;Autóctone;Pecuária;9;3,20284697508897e-02
110008;2008;Autóctone;Doméstica;8;2,84697508896797e-02
110008;2008;Autóctone;Exploração Vegetal;2;7,11743772241993e-03
110008;2008;Autóctone;Caça/Pesca;1;3,55871886120996e-03
110008;2008;Autóctone;Outros;25;8,89679715302491e-02
110008;2008;Autóctone;Ignorado;183;6,51245551601424e-01
110008;2008;Importado;Agricultura;7;1,94444444444444e-01
110008;2008;Importado;Pecuária;1;2,77777777777778e-02
110008;2008;Importado;Doméstica;2;5,55555555555556e-02
110008;2008;Importado;Viajante;2;5,55555555555556e-02
110008;2008;Importado;Outros;2;5,55555555555556e-02
110008;2008;Importado;Ignorado;22;6,11111111111111e-01
110008;2008;NA;Agricultura;2;9,52380952380952e-02
110008;2008;NA;Pecuária;1;4,76190476190476e-02
110008;2008;NA;Doméstica;3;1,42857142857143e-01
110008;2008;NA;Exploração Vegetal;1;4,76190476190476e-02
