origem;destino;ano;fluxos
150370;170220;2008;   1
150370;170220;2010;   1
150370;170220;2011;   1
150370;170740;2007;   1
150370;171570;2008;   1
150370;172010;2010;   1
150370;172100;2010;   1
150370;172120;2007;   1
150370;172208;2007;   1
150370;210005;2007;   1
150370;210060;2007;   1
150370;210203;2007;   1
150370;210232;2011;   1
150370;210375;2007;   1
150370;210375;2010;   1
150370;210530;2009;   1
150370;210542;2008;   1
150370;210542;2009;   1
150370;210632;2009;   1
150370;210850;2007;   1
150370;210850;2008;   1
150370;210990;2007;   1
150370;211174;2011;   1
150370;510335;2007;   1
150375;110002;2008;   1
150375;110002;2015;   1
150375;110002;2016;   1
150375;110004;2007;   1
150375;110004;2018;   1
150375;110004;2020;   1
150375;110009;2010;   1
150375;110009;2019;   1
150375;110009;2020;   1
150375;110010;2011;   1
150375;110012;2007;   1
150375;110012;2008;   1
150375;110012;2011;   1
150375;110012;2016;   1
150375;110012;2018;   1
150375;110012;2020;   1
150375;110013;2018;   1
150375;110015;2011;   1
150375;110018;2009;   1
150375;110018;2018;   1
150375;110020;2011;   1
150375;110020;2015;   1
150375;110020;2018;   1
150375;110030;2015;   1
150375;110040;2012;   1
150375;110045;2007;   1
150375;110045;2009;   1
150375;110045;2012;   1
150375;110050;2013;   1
150375;110060;2009;   1
150375;110070;2013;   1
150375;110094;2010;   1
150375;110094;2013;   1
150375;110094;2014;   1
150375;110094;2016;   1
150375;110100;2020;   1
150375;110110;2010;   1
150375;110130;2013;   1
150375;110140;2009;   1
150375;110143;2012;   1
150375;110149;2007;   1
150375;110149;2020;   1
150375;110160;2010;   1
150375;110160;2011;   1
150375;110175;2010;   1
150375;110175;2011;   1
150375;120001;2013;   1
150375;120040;2010;   1
150375;130014;2015;   1
150375;130014;2016;   1
150375;130014;2017;   1
150375;130068;2013;   1
150375;130080;2014;   1
150375;130170;2010;   1
150375;130170;2012;   1
150375;130260;2009;   1
150375;130260;2010;   1
150375;130260;2011;   1
150375;130260;2015;   1
150375;130260;2017;   1
150375;130260;2018;   1
150375;130260;2020;   1
150375;130270;2008;   1
150375;130270;2011;   1
150375;130270;2012;   1
150375;130270;2015;   1
150375;130290;2014;   1
150375;130290;2018;   1
150375;130290;2019;   1
150375;130310;2010;   1
150375;130330;2007;   1
150375;130330;2008;   1
150375;130330;2012;   1
150375;130330;2015;   1
150375;130330;2016;   1
150375;130390;2010;   1
150375;150040;2007;   1
150375;150040;2011;   1
150375;150040;2015;   1
150375;150040;2016;   1
150375;150040;2017;   1
150375;150040;2018;   1
150375;150050;2008;   1
150375;150050;2017;   1
150375;150060;2007;   1
150375;150060;2011;   1
150375;150060;2012;   1
150375;150060;2018;   1
150375;150080;2007;   1
150375;150080;2009;   1
150375;150080;2010;   1
150375;150080;2019;   1
150375;150085;2007;   1
150375;150100;2008;   1
150375;150100;2011;   1
150375;150100;2012;   1
150375;150100;2014;   1
150375;150100;2015;   1
150375;150120;2009;   1
150375;150130;2010;   1
150375;150140;2011;   1
150375;150140;2018;   1
150375;150145;2007;   1
150375;150145;2014;   1
150375;150150;2009;   1
150375;150150;2012;   1
150375;150150;2018;   1
150375;150240;2007;   1
150375;150240;2013;   1
150375;150285;2012;   1
150375;150285;2013;   1
150375;150295;2011;   1
150375;150380;2007;   1
150375;150380;2009;   1
150375;150380;2013;   1
150375;150390;2007;   1
150375;150390;2018;   1
150375;150390;2020;   1
150375;150405;2014;   1
150375;150420;2010;   1
150375;150420;2016;   1
150375;150445;2010;   1
150375;150445;2015;   1
150375;150460;2011;   1
150375;150475;2019;   1
150375;150480;2009;   1
150375;150480;2010;   1
150375;150480;2011;   1
150375;150480;2020;   1
150375;150506;2010;   1
150375;150510;2020;   1
150375;150530;2019;   1
150375;150550;2011;   1
150375;150553;2007;   1
150375;150553;2012;   1
150375;150565;2008;   1
150375;150565;2010;   1
150375;150565;2013;   1
150375;150590;2013;   1
150375;150613;2009;   1
150375;150619;2007;   1
150375;150619;2008;   1
150375;150619;2014;   1
150375;150619;2015;   1
150375;150619;2016;   1
150375;150715;2013;   1
150375;150715;2018;   1
150375;150730;2008;   1
150375;150730;2013;   1
150375;150730;2019;   1
150375;150795;2007;   1
150375;150805;2009;   1
150375;150805;2010;   1
150375;150805;2012;   1
150375;150805;2015;   1
150375;150810;2007;   1
150375;150810;2008;   1
150375;150815;2007;   1
150375;150815;2012;   1
150375;150815;2013;   1
150375;150815;2014;   1
150375;160027;2019;   1
150375;160030;2011;   1
150375;160030;2018;   1
150375;170389;2011;   1
150375;172030;2018;   1
150375;210005;2010;   1
150375;210005;2012;   1
150375;210005;2019;   1
150375;210047;2016;   1
150375;210047;2017;   1
150375;210047;2019;   1
150375;210095;2020;   1
150375;210200;2012;   1
150375;210200;2017;   1
150375;210232;2008;   1
150375;210320;2015;   1
150375;210320;2016;   1
150375;210455;2009;   1
150375;210467;2013;   1
150375;210530;2011;   1
150375;210530;2016;   1
150375;210530;2019;   1
150375;210542;2019;   1
150375;210570;2019;   1
150375;210640;2017;   1
150375;210745;2016;   1
150375;210745;2017;   1
150375;210760;2019;   1
150375;210820;2009;   1
150375;210830;2020;   1
150375;210840;2010;   1
150375;210860;2020;   1
150375;210980;2010;   1
150375;210980;2019;   1
150375;211000;2016;   1
150375;211102;2015;   1
150375;211102;2019;   1
150375;211130;2018;   1
150375;211245;2013;   1
150375;211300;2007;   1
150375;211300;2009;   1
150375;211400;2008;   1
150375;211400;2009;   1
150375;211400;2020;   1
150375;352500;2014;   1
150375;510025;2013;   1
150375;510025;2018;   1
150375;510080;2007;   1
150375;510080;2013;   1
150375;510080;2020;   1
150375;510279;2020;   1
150375;510320;2017;   1
150375;510325;2020;   1
150375;510335;2011;   1
150375;510340;2009;   1
150375;510340;2014;   1
150375;510410;2013;   1
150375;510510;2009;   1
150375;510515;2009;   1
150375;510515;2010;   1
150375;510517;2009;   1
150375;510560;2008;   1
150375;510560;2010;   1
150375;510560;2012;   1
150375;510619;2008;   1
150375;510642;2010;   1
150375;510790;2011;   1
150375;510790;2013;   1
150375;510790;2017;   1
150375;510790;2020;   1
150375;510792;2012;   1
150375;510792;2018;   1
150375;510805;2009;   1
150375;520870;2014;   1
150380;110011;2010;   1
150380;130014;2011;   1
150380;150010;2010;   1
150380;150010;2011;   1
150380;150010;2018;   1
150380;150010;2019;   1
150380;150010;2020;   1
150380;150013;2010;   1
150380;150020;2009;   1
150380;150034;2010;   1
150380;150060;2008;   1
150380;150080;2011;   1
150380;150095;2009;   1
150380;150140;2008;   1
150380;150140;2010;   1
150380;150140;2017;   1
150380;150157;2008;   1
150380;150178;2008;   1
150380;150178;2009;   1
150380;150178;2011;   1
150380;150210;2018;   1
150380;150215;2012;   1
150380;150240;2009;   1
150380;150240;2010;   1
150380;150293;2008;   1
150380;150304;2013;   1
150380;150309;2007;   1
150380;150309;2011;   1
150380;150309;2012;   1
150380;150320;2011;   1
150380;150330;2011;   1
150380;150405;2008;   1
150380;150420;2014;   1
150380;150430;2009;   1
150380;150442;2009;   1
150380;150442;2010;   1
150380;150470;2009;   1
150380;150506;2008;   1
150380;150506;2009;   1
150380;150506;2011;   1
150380;150540;2010;   1
150380;150543;2008;   1
150380;150548;2008;   1
150380;150548;2015;   1
150380;150549;2012;   1
150380;150550;2007;   1
150380;150550;2010;   1
150380;150553;2007;   1
150380;150553;2013;   1
150380;150570;2012;   1
150380;150700;2011;   1
150380;150730;2008;   1
150380;150745;2009;   1
150380;150750;2007;   1
150380;150750;2011;   1
150380;150760;2012;   1
150380;150795;2007;   1
150380;150795;2011;   1
150380;150795;2012;   1
150380;150800;2010;   1
150380;150800;2012;   1
150380;150810;2008;   1
150380;150810;2009;   1
150380;150810;2011;   1
150380;150815;2012;   1
150380;150830;2011;   1
150380;150840;2010;   1
150380;150840;2012;   1
150380;170210;2012;   1
150380;170220;2007;   1
150380;170220;2010;   1
150380;170220;2011;   1
150380;170255;2009;   1
150380;170389;2007;   1
150380;170740;2010;   1
150380;171610;2007;   1
150380;172080;2010;   1
150380;172210;2008;   1
150380;172210;2010;   1
150380;210005;2008;   1
150380;210005;2011;   1
150380;210047;2008;   1
150380;210060;2008;   1
150380;210060;2009;   1
150380;210080;2007;   1
150380;210080;2008;   1
150380;210095;2010;   1
150380;210177;2007;   1
150380;210235;2008;   1
150380;210405;2007;   1
150380;210550;2008;   1
150380;210550;2010;   1
150380;210590;2007;   1
150380;210735;2010;   1
150380;210740;2007;   1
150380;210870;2010;   1
150380;210980;2011;   1
150380;210990;2008;   1
150380;211130;2010;   1
150380;211153;2007;   1
150380;211153;2010;   1
150380;211153;2012;   1
150380;211176;2008;   1
150380;211176;2011;   1
150380;211280;2010;   1
150380;211300;2009;   1
150390;110020;2018;   1
150390;130185;2010;   1
150390;130190;2010;   1
150390;130260;2008;   1
150390;130260;2012;   1
150390;130260;2013;   1
150390;130260;2019;   1
150390;130340;2008;   1
150390;130340;2014;   1
150390;150309;2007;   1
150390;150380;2007;   1
150390;150580;2012;   1
150400;150010;2016;   1
150400;150010;2018;   1
150400;150070;2018;   1
150400;150080;2019;   1
150400;150140;2007;   1
150400;150140;2008;   1
150400;150140;2013;   1
150400;150180;2018;   1
150400;150210;2007;   1
150400;150210;2020;   1
150400;150280;2010;   1
150400;150280;2019;   1
150400;150330;2010;   1
150400;150330;2011;   1
150400;150490;2012;   1
150400;150490;2017;   1
150400;150490;2018;   1
150400;150570;2010;   1
150400;150570;2012;   1
150400;150810;2013;   1
150405;150220;2009;   1
150405;150240;2009;   1
150405;150550;2008;   1
150405;150747;2009;   1
150405;210467;2008;   1
150405;210542;2010;   1
150410;150080;2007;   1
150410;150140;2008;   1
150410;150140;2013;   1
150410;150240;2012;   1
150410;150320;2013;   1
150410;150370;2008;   1
150410;150440;2008;   1
150410;150440;2009;   1
150410;150440;2010;   1
150410;150442;2010;   1
150410;150442;2012;   1
150410;150730;2011;   1
150410;150820;2008;   1
150410;510790;2007;   1
150410;510840;2010;   1
150420;130250;2011;   1
150420;130260;2008;   1
150420;130260;2009;   1
150420;130260;2011;   1
150420;130260;2013;   1
150420;140010;2011;   1
150420;140010;2012;   1
150420;140047;2007;   1
150420;150060;2009;   1
150420;150080;2010;   1
150420;150095;2008;   1
150420;150140;2009;   1
150420;150157;2008;   1
150420;150170;2012;   1
150420;150175;2008;   1
150420;150178;2010;   1
150420;150220;2010;   1
150420;150220;2011;   1
150420;150240;2011;   1
150420;150295;2009;   1
150420;150295;2012;   1
150420;150309;2008;   1
150420;150309;2010;   1
150420;150309;2011;   1
150420;150330;2012;   1
150420;150345;2010;   1
150420;150360;2009;   1
150420;150360;2010;   1
150420;150380;2007;   1
150420;150380;2008;   1
150420;150460;2011;   1
150420;150470;2010;   1
150420;150497;2007;   1
150420;150497;2010;   1
150420;150497;2012;   1
150420;150506;2007;   1
150420;150506;2008;   1
150420;150506;2012;   1
150420;150543;2009;   1
150420;150543;2010;   1
150420;150548;2010;   1
150420;150549;2008;   1
150420;150549;2010;   1
150420;150550;2007;   1
150420;150550;2010;   1
150420;150550;2012;   1
150420;150553;2012;   1
150420;150553;2016;   1
150420;150563;2007;   1
150420;150613;2007;   1
150420;150616;2008;   1
150420;150616;2010;   1
150420;150618;2008;   1
150420;150618;2010;   1
150420;150618;2012;   1
150420;150619;2008;   1
150420;150620;2009;   1
150420;150680;2020;   1
150420;150715;2014;   1
150420;150730;2009;   1
150420;150730;2010;   1
150420;150775;2008;   1
150420;150795;2007;   1
150420;150795;2010;   1
150420;150810;2010;   1
150420;160030;2008;   1
150420;160030;2010;   1
150420;160030;2012;   1
150420;160030;2014;   1
150420;160050;2018;   1
150420;170100;2007;   1
150420;170100;2009;   1
150420;170210;2010;   1
150420;170210;2014;   1
150420;170215;2007;   1
150420;170220;2007;   1
150420;170255;2009;   1
150420;170740;2010;   1
150420;170900;2010;   1
150420;171070;2009;   1
150420;171610;2011;   1
150420;172010;2010;   1
150420;172208;2007;   1
150420;172208;2008;   1
150420;172210;2008;   1
150420;210005;2009;   1
150420;210043;2007;   1
150420;210055;2017;   1
150420;210100;2011;   1
150420;210120;2010;   1
150420;210160;2009;   1
150420;210160;2012;   1
150420;210160;2016;   1
150420;210197;2011;   1
150420;210200;2007;   1
150420;210200;2012;   1
150420;210220;2007;   1
150420;210232;2009;   1
150420;210235;2009;   1
150420;210255;2010;   1
150420;210280;2007;   1
150420;210300;2007;   1
150420;210300;2010;   1
150420;210300;2011;   1
150420;210300;2012;   1
150420;210315;2010;   1
150420;210325;2010;   1
150420;210325;2012;   1
150420;210350;2008;   1
150420;210360;2007;   1
150420;210360;2012;   1
150420;210530;2008;   1
150420;210530;2009;   1
150420;210530;2011;   1
150420;210530;2012;   1
150420;210530;2015;   1
150420;210540;2007;   1
150420;210540;2010;   1
150420;210560;2013;   1
150420;210570;2009;   1
150420;210570;2014;   1
150420;210570;2016;   1
150420;210810;2018;   1
150420;210850;2009;   1
150420;210860;2007;   1
150420;210870;2010;   1
150420;210960;2008;   1
150420;210990;2012;   1
150420;211000;2007;   1
150420;211050;2007;   1
150420;211102;2008;   1
150420;211120;2009;   1
150420;211130;2007;   1
150420;211130;2012;   1
150420;211130;2013;   1
150420;211140;2007;   1
150420;211140;2011;   1
150420;211220;2008;   1
150420;211230;2011;   1
150420;211285;2011;   1
150420;211290;2009;   1
150420;211400;2010;   1
150420;230440;2008;   1
150420;510340;2011;   1
150420;510500;2011;   1
150420;510525;2008;   1
150420;510525;2011;   1
150420;510590;2008;   1
150420;510760;2019;   1
150420;510790;2012;   1
150420;510860;2008;   1
150420;520870;2017;   1
150430;130260;2009;   1
150430;150010;2011;   1
150430;150080;2012;   1
150430;150130;2011;   1
150430;150130;2014;   1
150430;150140;2010;   1
150430;150140;2013;   1
150430;150140;2015;   1
150430;150150;2012;   1
150430;150170;2012;   1
150430;150220;2010;   1
150430;150240;2009;   1
150430;150290;2009;   1
150430;150307;2012;   1
150430;150410;2007;   1
150430;150410;2008;   1
150430;150440;2007;   1
150430;150442;2007;   1
150430;150610;2011;   1
150430;150620;2008;   1
150430;150650;2009;   1
150430;150680;2007;   1
150430;150690;2009;   1
150430;150700;2007;   1
150430;150740;2007;   1
150430;150796;2011;   1
150430;210330;2009;   1
150430;210550;2008;   1
150440;150080;2009;   1
150440;150080;2012;   1
150440;150130;2008;   1
150440;150140;2010;   1
150440;150140;2013;   1
150440;150140;2015;   1
150440;150170;2011;   1
150440;150240;2009;   1
150440;150240;2010;   1
150440;150240;2013;   1
150440;150290;2008;   1
150440;150290;2012;   1
150440;150290;2013;   1
150440;150290;2014;   1
150440;150320;2008;   1
150440;150320;2009;   1
150440;150370;2007;   1
150440;150405;2011;   1
150440;150410;2009;   1
150440;150410;2011;   1
150440;150430;2008;   1
150440;150553;2010;   1
150440;150650;2008;   1
150440;150760;2009;   1
150440;150796;2011;   1
150440;150796;2012;   1
150440;150803;2012;   1
150440;150815;2009;   1
150440;160030;2009;   1
150440;160040;2007;   1
150440;210530;2011;   1
150440;210542;2009;   1
150440;211130;2019;   1
150442;110030;2014;   1
150442;110030;2015;   1
150442;150080;2012;   1
150442;150140;2012;   1
150442;150140;2015;   1
150442;150150;2011;   1
150442;150307;2011;   1
150442;150553;2012;   1
150442;150650;2011;   1
150442;160030;2014;   1
150442;160060;2008;   1
150442;160060;2011;   1
150442;210467;2007;   1
150442;210530;2017;   1
150442;210542;2007;   1
150442;210927;2017;   1
150445;130014;2010;   1
150445;150060;2013;   1
150445;150060;2018;   1
150445;150140;2009;   1
150445;150140;2010;   1
150445;150172;2007;   1
150445;150172;2009;   1
150445;150172;2013;   1
150445;150290;2010;   1
150445;150548;2008;   1
150445;150548;2018;   1
150445;150600;2009;   1
150445;150780;2010;   1
150445;150815;2007;   1
150445;150815;2009;   1
150445;150835;2010;   1
150445;150835;2011;   1
150445;160060;2008;   1
150445;210340;2007;   1
150450;150070;2011;   1
150450;150120;2011;   1
150450;150140;2010;   1
150450;150140;2011;   1
150450;150140;2012;   1
150450;150180;2013;   1
150450;150180;2015;   1
150450;150210;2018;   1
150450;150310;2014;   1
150450;150310;2019;   1
150450;150330;2011;   1
150450;150420;2011;   1
150450;150520;2010;   1
150450;150580;2008;   1
150450;150580;2009;   1
150450;150580;2016;   1
150450;150580;2018;   1
150450;150770;2017;   1
150450;150810;2011;   1
150450;150810;2013;   1
150450;160030;2012;   1
150450;160030;2018;   1
150450;160053;2018;   1
150450;160060;2011;   1
150450;160060;2017;   1
150450;172100;2011;   1
150460;110004;2016;   1
150460;110020;2010;   1
150460;150080;2010;   1
150460;150080;2011;   1
150460;150080;2012;   1
150460;150080;2019;   1
150460;150120;2012;   1
150460;150120;2019;   1
150460;150210;2018;   1
150460;150430;2019;   1
150460;150470;2010;   1
150460;150470;2017;   1
150460;150506;2010;   1
150460;150580;2011;   1
150460;150620;2018;   1
150460;150700;2011;   1
150460;160030;2010;   1
150460;160053;2015;   1
