mun;ano;group;raca;n;p
110143;2010;Autóctone;Ignorado;12;1,00000000000000e+00
110143;2010;Importado;Ignorado;38;1,00000000000000e+00
110143;2011;Autóctone;Parda;1;3,33333333333333e-01
110143;2011;Autóctone;Ignorado;2;6,66666666666667e-01
110143;2011;Importado;Branca;8;5,00000000000000e-01
110143;2011;Importado;Preta;2;1,25000000000000e-01
110143;2011;Importado;Amarela;2;1,25000000000000e-01
110143;2011;Importado;Parda;2;1,25000000000000e-01
110143;2011;Importado;Ignorado;2;1,25000000000000e-01
110143;2012;Importado;Branca;6;5,00000000000000e-01
110143;2012;Importado;Preta;2;1,66666666666667e-01
110143;2012;Importado;Parda;4;3,33333333333333e-01
110143;2013;Importado;Branca;3;7,50000000000000e-01
110143;2013;Importado;Parda;1;2,50000000000000e-01
110143;2014;Importado;Branca;2;1,00000000000000e+00
110143;2015;Importado;Branca;1;3,33333333333333e-01
110143;2015;Importado;Parda;2;6,66666666666667e-01
110143;2016;Importado;Branca;3;7,50000000000000e-01
110143;2016;Importado;Parda;1;2,50000000000000e-01
110143;2017;Importado;Branca;1;1,66666666666667e-01
110143;2017;Importado;Parda;5;8,33333333333333e-01
110143;2018;Importado;Branca;2;1,81818181818182e-01
110143;2018;Importado;Parda;9;8,18181818181818e-01
110143;2019;Importado;Branca;3;3,75000000000000e-01
110143;2019;Importado;Preta;1;1,25000000000000e-01
110143;2019;Importado;Parda;4;5,00000000000000e-01
110143;2020;Importado;Branca;9;3,75000000000000e-01
110143;2020;Importado;Preta;1;4,16666666666667e-02
110143;2020;Importado;Parda;14;5,83333333333333e-01
110145;2007;Autóctone;Ignorado;1;1,00000000000000e+00
110145;2007;Importado;Ignorado;5;1,00000000000000e+00
110145;2008;Importado;Ignorado;5;1,00000000000000e+00
110145;2009;Importado;Ignorado;1;1,00000000000000e+00
110145;2010;Importado;Ignorado;1;1,00000000000000e+00
110145;2014;Importado;Parda;1;1,00000000000000e+00
110145;2015;Importado;Branca;2;1,00000000000000e+00
110146;2007;Autóctone;Ignorado;28;1,00000000000000e+00
110146;2007;Importado;Ignorado;6;1,00000000000000e+00
110146;2007;NA;Ignorado;5;1,00000000000000e+00
110146;2008;Autóctone;Ignorado;24;1,00000000000000e+00
110146;2008;NA;Ignorado;202;1,00000000000000e+00
110146;2009;Autóctone;Ignorado;8;1,00000000000000e+00
110146;2009;Importado;Ignorado;2;1,00000000000000e+00
110146;2009;NA;Ignorado;8;1,00000000000000e+00
110146;2010;Autóctone;Ignorado;59;1,00000000000000e+00
110146;2010;NA;Ignorado;2;1,00000000000000e+00
110146;2011;Autóctone;Branca;12;2,10526315789474e-01
110146;2011;Autóctone;Preta;6;1,05263157894737e-01
110146;2011;Autóctone;Parda;12;2,10526315789474e-01
110146;2011;Autóctone;Ignorado;27;4,73684210526316e-01
110146;2012;Autóctone;Branca;6;4,28571428571429e-01
110146;2012;Autóctone;Preta;2;1,42857142857143e-01
110146;2012;Autóctone;Parda;5;3,57142857142857e-01
110146;2012;Autóctone;Indígena;1;7,14285714285714e-02
110146;2013;Autóctone;Branca;4;5,71428571428571e-01
110146;2013;Autóctone;Preta;1;1,42857142857143e-01
110146;2013;Autóctone;Parda;2;2,85714285714286e-01
110146;2014;Autóctone;Branca;1;5,00000000000000e-01
110146;2014;Autóctone;Preta;1;5,00000000000000e-01
110146;2015;Autóctone;Preta;1;1,00000000000000e+00
110146;2015;NA;Parda;1;1,00000000000000e+00
110146;2016;Importado;Parda;1;1,00000000000000e+00
110146;2017;Autóctone;Parda;1;1,00000000000000e+00
110146;2017;Importado;Preta;1;1,00000000000000e+00
110146;2019;Autóctone;Branca;13;3,25000000000000e-01
110146;2019;Autóctone;Preta;6;1,50000000000000e-01
110146;2019;Autóctone;Parda;20;5,00000000000000e-01
110146;2019;Autóctone;Indígena;1;2,50000000000000e-02
110146;2019;NA;Branca;1;1,00000000000000e+00
110146;2020;Autóctone;Branca;1;1,00000000000000e+00
110147;2008;Autóctone;Ignorado;2;1,00000000000000e+00
110147;2009;Importado;Ignorado;1;1,00000000000000e+00
110147;2010;Importado;Ignorado;2;1,00000000000000e+00
110147;2016;Importado;Branca;1;1,00000000000000e+00
110148;2007;Autóctone;Ignorado;1;1,00000000000000e+00
110148;2007;Importado;Ignorado;11;1,00000000000000e+00
110148;2008;Importado;Ignorado;6;1,00000000000000e+00
110148;2009;Autóctone;Ignorado;1;1,00000000000000e+00
110148;2009;Importado;Ignorado;2;1,00000000000000e+00
110148;2010;Importado;Ignorado;3;1,00000000000000e+00
110148;2011;Importado;Ignorado;1;1,00000000000000e+00
110148;2015;Importado;Parda;1;1,00000000000000e+00
110149;2007;Autóctone;Ignorado;337;1,00000000000000e+00
110149;2007;Importado;Ignorado;68;1,00000000000000e+00
110149;2008;Autóctone;Ignorado;164;1,00000000000000e+00
110149;2008;Importado;Ignorado;38;1,00000000000000e+00
110149;2009;Autóctone;Ignorado;75;1,00000000000000e+00
110149;2009;Importado;Ignorado;25;1,00000000000000e+00
110149;2009;NA;Ignorado;1;1,00000000000000e+00
110149;2010;Autóctone;Ignorado;18;1,00000000000000e+00
110149;2010;Importado;Ignorado;32;1,00000000000000e+00
110149;2010;NA;Ignorado;5;1,00000000000000e+00
110149;2011;Autóctone;Branca;2;2,85714285714286e-01
110149;2011;Autóctone;Preta;1;1,42857142857143e-01
110149;2011;Autóctone;Parda;4;5,71428571428571e-01
110149;2011;Importado;Branca;5;2,17391304347826e-01
110149;2011;Importado;Parda;15;6,52173913043478e-01
110149;2011;Importado;Ignorado;3;1,30434782608696e-01
110149;2011;NA;Parda;1;1,00000000000000e+00
110149;2012;Autóctone;Branca;2;1,33333333333333e-01
110149;2012;Autóctone;Preta;1;6,66666666666667e-02
110149;2012;Autóctone;Parda;12;8,00000000000000e-01
110149;2012;Importado;Branca;1;7,69230769230769e-02
110149;2012;Importado;Parda;12;9,23076923076923e-01
110149;2012;NA;Preta;1;2,00000000000000e-01
110149;2012;NA;Parda;4;8,00000000000000e-01
110149;2013;Autóctone;Branca;4;1,33333333333333e-01
110149;2013;Autóctone;Preta;10;3,33333333333333e-01
110149;2013;Autóctone;Parda;16;5,33333333333333e-01
110149;2013;Importado;Branca;6;3,15789473684211e-01
110149;2013;Importado;Preta;2;1,05263157894737e-01
110149;2013;Importado;Parda;11;5,78947368421053e-01
110149;2013;NA;Preta;2;4,00000000000000e-01
110149;2013;NA;Parda;3;6,00000000000000e-01
110149;2014;Autóctone;Branca;3;1,50000000000000e-01
110149;2014;Autóctone;Preta;3;1,50000000000000e-01
110149;2014;Autóctone;Parda;14;7,00000000000000e-01
110149;2014;Importado;Branca;2;3,33333333333333e-01
110149;2014;Importado;Preta;1;1,66666666666667e-01
110149;2014;Importado;Parda;3;5,00000000000000e-01
110149;2014;NA;Preta;2;4,00000000000000e-01
110149;2014;NA;Parda;3;6,00000000000000e-01
110149;2015;Autóctone;Branca;6;3,52941176470588e-01
110149;2015;Autóctone;Preta;1;5,88235294117647e-02
110149;2015;Autóctone;Parda;10;5,88235294117647e-01
110149;2015;Importado;Parda;6;1,00000000000000e+00
110149;2015;NA;Branca;1;1,66666666666667e-01
110149;2015;NA;Preta;1;1,66666666666667e-01
110149;2015;NA;Parda;4;6,66666666666667e-01
110149;2016;Autóctone;Branca;2;2,00000000000000e-01
110149;2016;Autóctone;Parda;8;8,00000000000000e-01
110149;2016;Importado;Branca;3;3,33333333333333e-01
110149;2016;Importado;Parda;6;6,66666666666667e-01
110149;2016;NA;Preta;3;6,00000000000000e-01
110149;2016;NA;Parda;2;4,00000000000000e-01
110149;2017;Autóctone;Parda;1;1,00000000000000e+00
110149;2017;Importado;Branca;6;6,00000000000000e-01
110149;2017;Importado;Parda;4;4,00000000000000e-01
110149;2018;Autóctone;Branca;1;1,00000000000000e+00
110149;2018;Importado;Branca;1;5,00000000000000e-01
110149;2018;Importado;Parda;1;5,00000000000000e-01
110149;2019;Autóctone;Preta;1;8,33333333333333e-02
110149;2019;Autóctone;Parda;10;8,33333333333333e-01
110149;2019;Autóctone;Indígena;1;8,33333333333333e-02
110149;2019;Importado;Branca;3;1,50000000000000e-01
110149;2019;Importado;Parda;17;8,50000000000000e-01
110149;2019;NA;Parda;4;1,00000000000000e+00
110149;2020;Autóctone;Parda;4;1,00000000000000e+00
110149;2020;Importado;Parda;14;1,00000000000000e+00
110150;2007;Autóctone;Ignorado;28;1,00000000000000e+00
110150;2007;Importado;Ignorado;22;1,00000000000000e+00
110150;2008;Autóctone;Ignorado;85;1,00000000000000e+00
110150;2008;Importado;Ignorado;1;1,00000000000000e+00
110150;2009;Autóctone;Ignorado;25;1,00000000000000e+00
110150;2009;Importado;Ignorado;18;1,00000000000000e+00
110150;2010;Autóctone;Ignorado;7;1,00000000000000e+00
110150;2010;Importado;Ignorado;6;1,00000000000000e+00
110150;2011;Autóctone;Branca;7;2,59259259259259e-01
110150;2011;Autóctone;Preta;1;3,70370370370370e-02
110150;2011;Autóctone;Parda;18;6,66666666666667e-01
110150;2011;Autóctone;Ignorado;1;3,70370370370370e-02
110150;2011;Importado;Branca;4;2,50000000000000e-01
110150;2011;Importado;Amarela;3;1,87500000000000e-01
110150;2011;Importado;Parda;9;5,62500000000000e-01
110150;2012;Autóctone;Branca;1;9,09090909090909e-02
110150;2012;Autóctone;Preta;1;9,09090909090909e-02
110150;2012;Autóctone;Parda;9;8,18181818181818e-01
110150;2012;Importado;Branca;4;2,50000000000000e-01
110150;2012;Importado;Amarela;2;1,25000000000000e-01
110150;2012;Importado;Parda;10;6,25000000000000e-01
110150;2013;Autóctone;Branca;2;3,33333333333333e-01
110150;2013;Autóctone;Parda;4;6,66666666666667e-01
110150;2013;Importado;Branca;5;5,00000000000000e-01
110150;2013;Importado;Amarela;1;1,00000000000000e-01
110150;2013;Importado;Parda;4;4,00000000000000e-01
110150;2014;Autóctone;Branca;1;5,00000000000000e-01
110150;2014;Autóctone;Parda;1;5,00000000000000e-01
110150;2014;Importado;Branca;1;3,33333333333333e-01
110150;2014;Importado;Parda;2;6,66666666666667e-01
110150;2015;Autóctone;Parda;1;1,00000000000000e+00
110150;2016;Autóctone;Branca;1;1,00000000000000e+00
110150;2016;Importado;Parda;2;1,00000000000000e+00
110150;2017;Importado;Parda;1;1,00000000000000e+00
110150;2018;Autóctone;Branca;2;6,66666666666667e-01
110150;2018;Autóctone;Preta;1;3,33333333333333e-01
110150;2018;Importado;Parda;1;1,00000000000000e+00
110150;2019;Autóctone;Branca;2;2,00000000000000e-01
110150;2019;Autóctone;Preta;1;1,00000000000000e-01
110150;2019;Autóctone;Parda;7;7,00000000000000e-01
110150;2019;Importado;Branca;1;2,50000000000000e-01
110150;2019;Importado;Preta;2;5,00000000000000e-01
110150;2019;Importado;Parda;1;2,50000000000000e-01
110150;2020;Autóctone;Preta;2;6,66666666666667e-01
110150;2020;Autóctone;Parda;1;3,33333333333333e-01
110155;2007;Importado;Ignorado;38;1,00000000000000e+00
110155;2008;Importado;Ignorado;15;1,00000000000000e+00
110155;2009;Importado;Ignorado;21;1,00000000000000e+00
110155;2010;Importado;Ignorado;6;1,00000000000000e+00
110155;2011;Autóctone;Ignorado;1;1,00000000000000e+00
110155;2011;Importado;Ignorado;11;1,00000000000000e+00
110155;2012;Autóctone;Parda;2;1,00000000000000e+00
110155;2012;Importado;Parda;4;8,00000000000000e-01
110155;2012;Importado;Ignorado;1;2,00000000000000e-01
110155;2013;Autóctone;Parda;3;1,00000000000000e+00
110155;2013;Importado;Parda;1;1,00000000000000e+00
110155;2016;Autóctone;Branca;1;1,00000000000000e+00
110155;2016;Importado;Branca;4;4,00000000000000e-01
110155;2016;Importado;Amarela;1;1,00000000000000e-01
110155;2016;Importado;Parda;5;5,00000000000000e-01
110155;2017;Importado;Branca;5;8,33333333333333e-01
110155;2017;Importado;Parda;1;1,66666666666667e-01
110155;2018;Importado;Branca;1;1,00000000000000e+00
110155;2019;Importado;Branca;4;8,00000000000000e-01
110155;2019;Importado;Parda;1;2,00000000000000e-01
110155;2020;Importado;Parda;1;1,00000000000000e+00
110160;2007;Autóctone;Ignorado;980;1,00000000000000e+00
110160;2007;Importado;Ignorado;119;1,00000000000000e+00
110160;2007;NA;Ignorado;2;1,00000000000000e+00
110160;2008;Autóctone;Ignorado;365;1,00000000000000e+00
110160;2008;Importado;Ignorado;51;1,00000000000000e+00
110160;2009;Autóctone;Ignorado;171;1,00000000000000e+00
110160;2009;Importado;Ignorado;85;1,00000000000000e+00
110160;2010;Autóctone;Ignorado;37;1,00000000000000e+00
110160;2010;Importado;Ignorado;65;1,00000000000000e+00
110160;2011;Autóctone;Branca;9;3,60000000000000e-01
110160;2011;Autóctone;Parda;8;3,20000000000000e-01
110160;2011;Autóctone;Ignorado;8;3,20000000000000e-01
110160;2011;Importado;Branca;18;2,60869565217391e-01
110160;2011;Importado;Preta;5;7,24637681159420e-02
110160;2011;Importado;Amarela;4;5,79710144927536e-02
110160;2011;Importado;Parda;31;4,49275362318841e-01
110160;2011;Importado;Ignorado;11;1,59420289855072e-01
110160;2012;Autóctone;Branca;2;1,42857142857143e-01
110160;2012;Autóctone;Preta;2;1,42857142857143e-01
110160;2012;Autóctone;Amarela;1;7,14285714285714e-02
110160;2012;Autóctone;Parda;9;6,42857142857143e-01
110160;2012;Importado;Branca;9;3,75000000000000e-01
110160;2012;Importado;Preta;2;8,33333333333333e-02
110160;2012;Importado;Amarela;1;4,16666666666667e-02
110160;2012;Importado;Parda;12;5,00000000000000e-01
110160;2013;Autóctone;Branca;1;5,00000000000000e-01
110160;2013;Autóctone;Parda;1;5,00000000000000e-01
110160;2013;Importado;Branca;11;3,14285714285714e-01
110160;2013;Importado;Preta;5;1,42857142857143e-01
110160;2013;Importado;Parda;19;5,42857142857143e-01
110160;2014;Importado;Branca;5;5,55555555555556e-01
110160;2014;Importado;Preta;2;2,22222222222222e-01
110160;2014;Importado;Parda;1;1,11111111111111e-01
110160;2014;Importado;Indígena;1;1,11111111111111e-01
110160;2015;Autóctone;Branca;1;1,00000000000000e+00
110160;2015;Importado;Branca;9;6,42857142857143e-01
110160;2015;Importado;Preta;3;2,14285714285714e-01
110160;2015;Importado;Parda;2;1,42857142857143e-01
110160;2016;Autóctone;Branca;1;3,33333333333333e-01
110160;2016;Autóctone;Parda;2;6,66666666666667e-01
110160;2016;Importado;Branca;15;4,54545454545455e-01
110160;2016;Importado;Preta;4;1,21212121212121e-01
110160;2016;Importado;Amarela;1;3,03030303030303e-02
110160;2016;Importado;Parda;13;3,93939393939394e-01
110160;2017;Autóctone;Branca;2;1,66666666666667e-01
110160;2017;Autóctone;Preta;6;5,00000000000000e-01
110160;2017;Autóctone;Parda;4;3,33333333333333e-01
110160;2017;Importado;Branca;2;2,22222222222222e-01
110160;2017;Importado;Parda;7;7,77777777777778e-01
110160;2018;Autóctone;Branca;3;6,00000000000000e-01
110160;2018;Autóctone;Parda;2;4,00000000000000e-01
110160;2018;Importado;Branca;3;2,30769230769231e-01
110160;2018;Importado;Preta;2;1,53846153846154e-01
110160;2018;Importado;Parda;8;6,15384615384615e-01
110160;2019;Autóctone;Branca;2;2,22222222222222e-01
110160;2019;Autóctone;Preta;1;1,11111111111111e-01
110160;2019;Autóctone;Parda;6;6,66666666666667e-01
110160;2019;Importado;Branca;6;2,60869565217391e-01
110160;2019;Importado;Preta;3;1,30434782608696e-01
110160;2019;Importado;Parda;14;6,08695652173913e-01
110160;2020;Importado;Branca;2;2,85714285714286e-01
110160;2020;Importado;Parda;5;7,14285714285714e-01
110170;2007;Autóctone;Ignorado;56;1,00000000000000e+00
110170;2007;Importado;Ignorado;60;1,00000000000000e+00
110170;2008;Autóctone;Ignorado;7;1,00000000000000e+00
110170;2008;Importado;Ignorado;66;1,00000000000000e+00
110170;2009;Autóctone;Ignorado;8;1,00000000000000e+00
110170;2009;Importado;Ignorado;87;1,00000000000000e+00
110170;2010;Autóctone;Ignorado;1;1,00000000000000e+00
110170;2010;Importado;Ignorado;69;1,00000000000000e+00
110170;2010;NA;Ignorado;2;1,00000000000000e+00
110170;2011;Importado;Branca;1;2,32558139534884e-02
110170;2011;Importado;Amarela;1;2,32558139534884e-02
110170;2011;Importado;Parda;41;9,53488372093023e-01
110170;2012;Importado;Branca;2;9,09090909090909e-02
110170;2012;Importado;Preta;3;1,36363636363636e-01
110170;2012;Importado;Amarela;1;4,54545454545455e-02
110170;2012;Importado;Parda;16;7,27272727272727e-01
110170;2013;Autóctone;Preta;1;3,33333333333333e-01
110170;2013;Autóctone;Parda;2;6,66666666666667e-01
110170;2013;Importado;Branca;2;2,00000000000000e-01
110170;2013;Importado;Preta;2;2,00000000000000e-01
110170;2013;Importado;Parda;5;5,00000000000000e-01
110170;2013;Importado;Indígena;1;1,00000000000000e-01
110170;2014;Importado;Branca;1;6,25000000000000e-02
110170;2014;Importado;Preta;3;1,87500000000000e-01
110170;2014;Importado;Parda;12;7,50000000000000e-01
110170;2015;Importado;Branca;6;2,06896551724138e-01
110170;2015;Importado;Preta;4;1,37931034482759e-01
110170;2015;Importado;Parda;18;6,20689655172414e-01
110170;2015;Importado;Indígena;1;3,44827586206897e-02
110170;2016;Importado;Preta;5;2,94117647058824e-01
110170;2016;Importado;Parda;12;7,05882352941177e-01
110170;2017;Importado;Branca;3;1,30434782608696e-01
110170;2017;Importado;Preta;5;2,17391304347826e-01
110170;2017;Importado;Parda;15;6,52173913043478e-01
110170;2018;Importado;Branca;2;1,00000000000000e+00
110170;2019;Importado;Branca;3;7,50000000000000e-01
110170;2019;Importado;Parda;1;2,50000000000000e-01
110170;2020;Importado;Branca;12;5,71428571428571e-01
110170;2020;Importado;Parda;8;3,80952380952381e-01
110170;2020;Importado;Indígena;1;4,76190476190476e-02
110175;2007;Autóctone;Ignorado;945;1,00000000000000e+00
110175;2007;Importado;Ignorado;129;1,00000000000000e+00
110175;2007;NA;Ignorado;3;1,00000000000000e+00
110175;2008;Autóctone;Ignorado;768;1,00000000000000e+00
110175;2008;Importado;Ignorado;76;1,00000000000000e+00
110175;2009;Autóctone;Ignorado;684;1,00000000000000e+00
110175;2009;Importado;Ignorado;100;1,00000000000000e+00
110175;2009;NA;Ignorado;1;1,00000000000000e+00
110175;2010;Autóctone;Ignorado;286;1,00000000000000e+00
110175;2010;Importado;Ignorado;88;1,00000000000000e+00
110175;2011;Autóctone;Branca;53;3,41935483870968e-01
110175;2011;Autóctone;Preta;21;1,35483870967742e-01
110175;2011;Autóctone;Amarela;18;1,16129032258065e-01
110175;2011;Autóctone;Parda;35;2,25806451612903e-01
110175;2011;Autóctone;Ignorado;28;1,80645161290323e-01
110175;2011;Importado;Branca;7;2,69230769230769e-01
110175;2011;Importado;Preta;5;1,92307692307692e-01
110175;2011;Importado;Amarela;6;2,30769230769231e-01
110175;2011;Importado;Parda;2;7,69230769230769e-02
110175;2011;Importado;Ignorado;6;2,30769230769231e-01
110175;2012;Autóctone;Branca;37;2,11428571428571e-01
110175;2012;Autóctone;Preta;8;4,57142857142857e-02
110175;2012;Autóctone;Amarela;8;4,57142857142857e-02
110175;2012;Autóctone;Parda;122;6,97142857142857e-01
110175;2012;Importado;Branca;10;3,12500000000000e-01
110175;2012;Importado;Amarela;3;9,37500000000000e-02
110175;2012;Importado;Parda;19;5,93750000000000e-01
110175;2013;Autóctone;Branca;55;1,80327868852459e-01
110175;2013;Autóctone;Preta;18;5,90163934426230e-02
110175;2013;Autóctone;Amarela;22;7,21311475409836e-02
110175;2013;Autóctone;Parda;209;6,85245901639344e-01
110175;2013;Autóctone;Indígena;1;3,27868852459016e-03
110175;2013;Importado;Branca;6;3,15789473684211e-01
110175;2013;Importado;Amarela;1;5,26315789473684e-02
110175;2013;Importado;Parda;12;6,31578947368421e-01
110175;2013;NA;Parda;2;1,00000000000000e+00
110175;2014;Autóctone;Branca;15;3,33333333333333e-01
110175;2014;Autóctone;Preta;7;1,55555555555556e-01
110175;2014;Autóctone;Amarela;5;1,11111111111111e-01
110175;2014;Autóctone;Parda;18;4,00000000000000e-01
110175;2014;Importado;Branca;2;1,17647058823529e-01
110175;2014;Importado;Preta;3;1,76470588235294e-01
110175;2014;Importado;Amarela;4;2,35294117647059e-01
110175;2014;Importado;Parda;8;4,70588235294118e-01
110175;2015;Autóctone;Branca;3;3,00000000000000e-01
110175;2015;Autóctone;Preta;1;1,00000000000000e-01
